url,name,header,rating_n_reviews,price,superhost,ciudad
/rooms/1529855?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-08-21&check_out=2024-08-26&source_impression_id=p3_1704999439_IM2g0MU9luZ%2B5oJQ&previous_page_section_name=1000&federated_search_id=b3fd9ee2-5120-42ce-b323-425fd2f5772b,Apartamento en Barcelona,Cozy apt next to Sagrada Familia,"4,77 (535)",126 € por noche,Anfitrión particular,Barcelona
/rooms/919247857783079220?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-05&check_out=2024-02-10&source_impression_id=p3_1704999439_mA%2BmA5%2FqqSe4%2BebI&previous_page_section_name=1000&federated_search_id=b3fd9ee2-5120-42ce-b323-425fd2f5772b,Apartamento en Barcelona,Departamento luminoso cerca de Glories,"4,44 (16)","100 € por noche, inicialmente 137 €",Anfitrión profesional,Barcelona
/rooms/35397251?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999439_1bsp8tAxo%2BGEw7Cv&previous_page_section_name=1000&federated_search_id=b3fd9ee2-5120-42ce-b323-425fd2f5772b,Apartamento en Barcelona,Picasso barrio,"4,76 (41)","128 € por noche, inicialmente 144 €",Anfitrión particular,Barcelona
/rooms/53661593?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1704999439_eP3BKX5SCPMYNW4X&previous_page_section_name=1000&federated_search_id=b3fd9ee2-5120-42ce-b323-425fd2f5772b,Apartamento en Barcelona,Apartamento,"4,91 (35)",106 € por noche,Anfitrión particular,Barcelona
/rooms/2469678?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-11-16&check_out=2024-11-21&source_impression_id=p3_1704999439_JBHHt0Tw989M5vJ9&previous_page_section_name=1000&federated_search_id=b3fd9ee2-5120-42ce-b323-425fd2f5772b,Apartamento en Barcelona,Apartamento acogedor Diagonal-Sagrada Familia,"4,85 (773)",115 € por noche,Anfitrión particular,Barcelona
/rooms/719440411250596953?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999439_cFjDDWSMxPIq2a4m&previous_page_section_name=1000&federated_search_id=b3fd9ee2-5120-42ce-b323-425fd2f5772b,Apartamento en Barcelona,Apartamento céntrico con terraza. CAL BECO,"4,91 (92)","108 € por noche, inicialmente 164 €",Anfitrión particular,Barcelona
/rooms/970873935672733448?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1731721337&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999440_nK%2F5j%2FYP6kBKRkWt&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Habitación en Mataró,Habitacion individual,"4,6 (10)",", ",Quédate con Marisel,Barcelona
/rooms/881145029252695624?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1640578220&check_in=2024-02-01&check_out=2024-02-06&source_impression_id=p3_1704999440_uUxub%2FLzPikdh4LQ&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Habitación en Barcelona,Habitación privada sagrada famil,"4,85 (55)",", ",Quédate con Lizeth Daniela,Barcelona
/rooms/33703229?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-24&check_out=2024-01-29&source_impression_id=p3_1704999440_C3wjj0KcgCybWscy&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,Apartamento de lujo Sagrada Familia y vista al mar★★★★★,"4,97 (141)",470 € por noche,Anfitrión profesional,Barcelona
/rooms/908551756654467292?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-02&check_out=2024-02-07&source_impression_id=p3_1704999440_BK%2BDyWzhN94B2HQr&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,Piso familiar en Sarrià/Diagonal,"4,5 (18)",125 € por noche,Anfitrión profesional,Barcelona
/rooms/48035923?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999440_xbMLGbvwrUZvMuEh&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Hotel en Barcelona,Habitación doble Hotel Arenas Atiram,"4,73 (124)",78 € por noche,Anfitrión profesional,Barcelona
/rooms/871899?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-19&source_impression_id=p3_1704999440_%2BkHCVIZaoHLhE701&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,"Ático, Gracia! Terraza y vistas al mar!","4,79 (130)","128 € por noche, inicialmente 154 €",Anfitrión profesional,Barcelona
/rooms/1060070035584000162?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999440_woeu%2FHsETQAsxmtR&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,Sweet Inn | Elegante apartamento de 3 dormitorios en el centro de la ciudad,Nuevo,143 € por noche,Anfitrión profesional,Barcelona
/rooms/1756975?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999440_9am14v70Ev1nquA4&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,ELEGANTE Y BARATO ;),"4,95 (242)",96 € por noche,Anfitrión profesional,Barcelona
/rooms/40938645?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=933274453&check_in=2024-02-03&check_out=2024-02-08&source_impression_id=p3_1704999440_Pf7nsRC0yZDwIUlt&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Habitación en Barcelona,Habitación prémium con baño privado en el centro de la ciudad,"4,83 (130)",", ",Quédate con Iren,Barcelona
/rooms/1025298108550252531?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-01&check_out=2024-02-06&source_impression_id=p3_1704999440_fSyHHu0mFCo97sS7&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en L'Hospitalet de Llobregat,PC- 1 Direct with Airport&Center,"4,4 (5)",479 € por noche,Anfitrión profesional,Barcelona
/rooms/1020847385515721355?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-02&check_out=2024-02-07&source_impression_id=p3_1704999440_CsedSwy6oNa3o2P7&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,Maravilloso apartamento junto a la Sagrada Familia III,"4,6 (5)",118 € por noche,Anfitrión profesional,Barcelona
/rooms/45558244?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1704999440_0I5O4J6PIZsFXBbC&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,Luminoso apartamento 2be Valencia C,"4,64 (116)",113 € por noche,Anfitrión profesional,Barcelona
/rooms/1023072061191147208?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-31&check_out=2024-02-05&source_impression_id=p3_1704999440_2v9OG7dZMi1q4AQl&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,H1 1/2 Apart / Passeig de Gracia,"4,67 (6)",582 € por noche,Anfitrión profesional,Barcelona
/rooms/4116665?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1704999440_6qgNH%2FQdw3Km%2FSw0&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Loft en Barcelona,LOFT de diseño en el corazón de BCN.,"4,74 (272)",212 € por noche,Anfitrión profesional,Barcelona
/rooms/3773985?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-23&check_out=2024-01-28&source_impression_id=p3_1704999440_OswF5D1IyuJTAnEZ&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Vivienda en Barcelona,Apto. para 4 con aire acondicionado (G),"4,72 (116)",155 € por noche,Anfitrión profesional,Barcelona
/rooms/32330651?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999440_2qnWCdbyT4OB6cCo&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Barcelona,Modern & Stylish Apartment / Plaza España,"4,79 (196)","90 € por noche, inicialmente 107 €",Anfitrión profesional,Barcelona
/rooms/25069976?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999440_sk61YPnN5PJH2mOx&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Apartamento en Hospitalet de Llobregat,Olala Urban Chill Apartment de 2 dormitorios con balcón,"4,53 (188)",93 € por noche,Anfitrión profesional,Barcelona
/rooms/1867951?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999440_veDTjY9%2BmtVrfoe6&previous_page_section_name=1000&federated_search_id=956fa906-19d2-422c-ad9f-510d4b80fc9b,Loft en Barcelona,VISTA A LA SAGRADA FAMILIA STUDIO-LOFT,"4,81 (507)","214 € por noche, inicialmente 245 €",Anfitrión particular,Barcelona
/rooms/32330651?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999441_UsQ%2BONWLWf6Rf%2BPE&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,Modern & Stylish Apartment / Plaza España,"4,79 (196)","90 € por noche, inicialmente 107 €",Anfitrión profesional,Barcelona
/rooms/25069976?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999441_%2FZ917ItwKQFUcHeT&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Hospitalet de Llobregat,Olala Urban Chill Apartment de 2 dormitorios con balcón,"4,53 (188)",93 € por noche,Anfitrión profesional,Barcelona
/rooms/1867951?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999441_mQmoRerWJTTBL85Q&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Loft en Barcelona,VISTA A LA SAGRADA FAMILIA STUDIO-LOFT,"4,81 (507)","214 € por noche, inicialmente 245 €",Anfitrión particular,Barcelona
/rooms/10961519?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999441_YZRJoTxIRW7YgLvs&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,Luminoso apartamento en el Eixample,"4,53 (402)",129 € por noche,Anfitrión profesional,Barcelona
/rooms/853301099511752579?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1704999441_q4%2FknWd%2FTNvGgNKn&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,Ático auténtico con terraza,"4,88 (42)",124 € por noche,Anfitrión profesional,Barcelona
/rooms/751850947409864788?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999441_YJYu1xkLunachqer&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,Loft Barcelona Centro,"4,72 (29)","101 € por noche, inicialmente 148 €",Anfitrión particular,Barcelona
/rooms/1293412?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1704999441_PFuGJkHVK8aPx54j&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Loft en Barcelona,"Loft a 5m. de la playa, con parking.","4,92 (305)",203 € por noche,Anfitrión particular,Barcelona
/rooms/1055030619838488082?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999441_4ZsZ4fUN8221YWmz&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en L'Hospitalet de Llobregat,Estudio con balcón frente al metro de barcelonaCbb,Nuevo,65 € por noche,Anfitrión particular,Barcelona
/rooms/3388218?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-23&check_out=2024-01-28&source_impression_id=p3_1704999441_WycVbGdvT91zPYxD&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,"Genuino, luminoso. Apto para familias. Centro. Ascensor.","4,83 (290)",115 € por noche,Anfitrión particular,Barcelona
/rooms/3082152?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-08-28&check_out=2024-09-02&source_impression_id=p3_1704999441_opbYz2%2Fd6p5rSH%2BZ&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,Inolvidable ático con terraza,"4,82 (571)",125 € por noche,Anfitrión particular,Barcelona
/rooms/1014886143637428188?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1771191583&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1704999441_usr%2F2g1BxhAvioYf&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Habitación en Barcelona,Sants Hab. Doble con Balcón,"3,67 (3)",", ",Quédate con Néstor,Barcelona
/rooms/8987797?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=90309338&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1704999441_cNHrC4CKjG1j0S8I&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Habitación en Barcelona,HERMOSA HABITACIÓN SAGRADA FAMILIA,"4,84 (79)",", ",Quédate con Chaska,Barcelona
/rooms/3855575?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1704999441_tvhvfO4eeH4AJ6ZG&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,PRECIOSO ÁTICO EN EL CENTRO DE BCN CON GRANDES TERRAZAS,"4,91 (471)",199 € por noche,Anfitrión profesional,Barcelona
/rooms/51356667?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-09-07&check_out=2024-09-12&source_impression_id=p3_1704999441_DJKmaEk8BCEl11XL&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,Beautiful apartment sagrada familia/parque güell,"4,42 (149)",128 € por noche,Anfitrión particular,Barcelona
/rooms/5256656?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999442_XJJm19iBAFQh47O5&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,"Doble Espacio, Doble de Especial |Cerca Pl. España","4,57 (281)",119 € por noche,Anfitrión profesional,Barcelona
/rooms/37707137?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999442_1sk%2FV1DtemqKqunR&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Apartamento en Barcelona,Casilda 's Coral Beach Boutique,"4,92 (142)",177 € por noche,Anfitrión profesional,Barcelona
/rooms/46827860?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1659719438&check_in=2024-04-01&check_out=2024-04-07&source_impression_id=p3_1704999442_XDX58GmvQsqB2KX5&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Habitación en Barcelona,"Habitación limpia básica de Badal, estancia mínima de un mes","4,67 (6)",", ",Quédate con Magdalena Oana,Barcelona
/rooms/8044639?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-19&source_impression_id=p3_1704999442_kSjqIB5O7rrGTKkU&previous_page_section_name=1000&federated_search_id=2b3ade37-145a-460e-ab16-73c1a182e8e3,Loft en Barcelona,Bed-Lamp Departamento,"4,9 (99)",107 € por noche,Anfitrión particular,Barcelona
/rooms/996060636422864011?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-07&check_out=2024-02-12&source_impression_id=p3_1704999443_EjBFloUCJ%2FiTyIk9&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,Céntrico y Moderno Apartamento III,"4,64 (11)","141 € por noche, inicialmente 209 €",Anfitrión profesional,Barcelona
/rooms/899880443199425811?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1683993117&check_in=2024-01-23&check_out=2024-01-30&source_impression_id=p3_1704999443_u5VtdrsiG0d2pQlw&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Habitación en Barcelona,Habitación privada  con cama grande,"4,44 (34)",", ",Quédate con Rosi,Barcelona
/rooms/1015300610352986536?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999443_UhfcfQ%2Fbin1qADv%2F&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en L'Hospitalet de Llobregat,Camp Nou Nueva Casa 91 B,empty,80 € por noche,Anfitrión profesional,Barcelona
/rooms/659469?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1704999443_Hq7jRXzHNJXs%2FC7d&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apto. residencial en Barcelona,TANGER JAZZ POBLENOU BEACH & POOL,"4,66 (120)","144 € por noche, inicialmente 184 €",Anfitrión profesional,Barcelona
/rooms/1010864759459719909?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1767868586&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999443_7pkzNyI8no6b3aCX&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Habitación en Barcelona,Habitación doble de lujo en Gran Via con baño privado,"4,92 (13)",", ",Quédate con Lorenzo And  Cristina,Barcelona
/rooms/20966731?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999443_Ey03klK%2Bv5r5BsmW&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,❤️️¡CÓMODO y CÉNTRICO a❤️️ 8 minutos de LAS RAMBLAS !,"4,86 (348)","113 € por noche, inicialmente 162 €",Anfitrión particular,Barcelona
/rooms/1066407940966081536?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999443_Iw%2B7U7elQJY2OCqe&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en L'Hospitalet de Llobregat,Olala Rafael Apartment,Nuevo,84 € por noche,Anfitrión profesional,Barcelona
/rooms/801909472414507212?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1704999443_NYqZr3X8WZk%2FFaHx&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,Ola Living Aribau C P1,"4,44 (121)","126 € por noche, inicialmente 163 €",Anfitrión profesional,Barcelona
/rooms/16607759?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1704999443_Bhgq5557D0goiTOC&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en L'Hospitalet de Llobregat,Llave sagrada,"4,18 (261)",1.448 € por noche,Anfitrión profesional,Barcelona
/rooms/26387235?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999443_87DsRJd9fddUEg%2Ff&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,Apartamentos 4 de City&Beach en el centro de la ciudad,"4,71 (180)",131 € por noche,Anfitrión profesional,Barcelona
/rooms/24631041?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999443_JsnLHEJuNg1%2BLrkI&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,Apartamento de lujo c/ piscina y pantalla gigante!,"4,92 (151)","175 € por noche, inicialmente 205 €",Anfitrión particular,Barcelona
/rooms/1554416?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1704999443_o07AOnvQznlwsIoB&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,Apartamento con vistas al puerto,"4,46 (197)","138 € por noche, inicialmente 155 €",Anfitrión particular,Barcelona
/rooms/25124052?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999443_XuKSnh2Rhi6Hsc9P&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,"Luminoso e ideal para 2 o 3,  Rambla de Cataluña","4,74 (203)","113 € por noche, inicialmente 142 €",Anfitrión profesional,Barcelona
/rooms/1109989?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999443_Z3qkEYHoIbSC0YMs&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,Piso moderno. Parking. Edif. nuevo.,"4,82 (530)","140 € por noche, inicialmente 170 €",Anfitrión particular,Barcelona
/rooms/937642857795458726?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999443_DuVL24hOlTTIK7AO&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apartamento en Barcelona,Elegante y acogedor con aire acondicionado y balcón pequeño,"4,71 (7)",104 € por noche,Anfitrión profesional,Barcelona
/rooms/6251057?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=546691300&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999443_dhMPqnLbUTt2wDlC&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Habitación en Barcelona,Casa en El Raval,"4,61 (175)",", ",Quédate con Angelina,Barcelona
/rooms/1202829?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-09-27&check_out=2024-10-02&source_impression_id=p3_1704999443_kGMs3Zeb1Dz67REC&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Apto. residencial en Barcelona,Apartamento moderno en Poblenou,"4,89 (464)",130 € por noche,Anfitrión particular,Barcelona
/rooms/885300346487468625?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1645150075&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999443_601TrQPltapgWmSR&previous_page_section_name=1000&federated_search_id=cd280e7b-c56b-48fb-b976-da46bee992da,Habitación en Barcelona,hab privada en sagrada familia,"4,73 (44)",", ",Quédate con Giovanny,Barcelona
/rooms/666515186487242337?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-09&check_out=2024-05-14&source_impression_id=p3_1704999444_QbTzTtQhh16KD4hP&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,Ático espacioso y céntrico de 2 camas y 2 baños,"4,97 (72)",512 € por noche,Anfitrión particular,Barcelona
/rooms/996060636422864011?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-07&check_out=2024-02-12&source_impression_id=p3_1704999444_29zyVnjpVM4WENY8&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,Céntrico y Moderno Apartamento III,"4,64 (11)","141 € por noche, inicialmente 209 €",Anfitrión profesional,Barcelona
/rooms/899880443199425811?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1683993117&check_in=2024-01-23&check_out=2024-01-30&source_impression_id=p3_1704999444_5RD92tV2E1kDe9ZU&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Habitación en Barcelona,Habitación privada  con cama grande,"4,44 (34)",", ",Quédate con Rosi,Barcelona
/rooms/1015300610352986536?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999444_xnHv0L4KiGOJg9fM&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en L'Hospitalet de Llobregat,Camp Nou Nueva Casa 91 B,empty,80 € por noche,Anfitrión profesional,Barcelona
/rooms/659469?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1704999444_K%2BbuFtD1bU%2Fv2ASg&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apto. residencial en Barcelona,TANGER JAZZ POBLENOU BEACH & POOL,"4,66 (120)","144 € por noche, inicialmente 184 €",Anfitrión profesional,Barcelona
