url,name,header,rating_n_reviews,price,superhost,ciudad
/rooms/1016642135440127363?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1772948035&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000420_Tpuhf%2BDGU2e2Ms99&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Habitación en Chamberí,Habitación privada en Gran Vía (cama doble 135cm),"4,32 (25)",", ",Quédate con Pablo,Madrid
/rooms/970899946568125197?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1732404592&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000420_bbHS8Mbmw8tHW7eW&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Habitación en San Blas,Habitación en Madrid,"4,91 (22)",", ",Quédate con Karol,Madrid
/rooms/16889632?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1164200401&check_in=2024-03-07&check_out=2024-03-12&source_impression_id=p3_1705000420_hr2qwre8jjxPEluR&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Habitación en Barajas,"Habitación, baño privado cerca Aeropuerto y IFEMA","4,92 (1006)",", ",Quédate con Elsa,Madrid
/rooms/4038339?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=31176002&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000420_BULWjGBSlW2g%2B7FS&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Habitación en Tetuán,Habitación privada en lindo ático,"4,88 (612)",", ",Quédate con Yorka,Madrid
/rooms/887598772945439559?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000420_Fm6BBn0Szy8ePV4d&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Apartamento en Centro Madrid,City Stay Suite,"4,86 (42)","92 € por noche, inicialmente 100 €",Anfitrión particular,Madrid
/rooms/931242979337033318?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1693330706&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000420_FMiOZ3cWsvHkp6%2Fk&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Habitación en Barajas,Habitación aeropuerto 5min,"4,49 (39)",", ",Quédate con Charifa,Madrid
/rooms/709327134454429897?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1484786060&check_in=2024-02-10&check_out=2024-02-15&source_impression_id=p3_1705000420_TvjSmtiJiSx5%2BVCw&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Habitación en Villaverde,"Piso luminoso, amplio y tranquilo","4,46 (84)",", ",Quédate con David,Madrid
/rooms/544097933994648343?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000420_p99ogeq7NjWgYKvU&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Loft en Tetuán,Precioso Loft - Cuatro Caminos - Santiago Bernabéu,"4,86 (142)",100 € por noche,Anfitrión particular,Madrid
/rooms/24037666?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000420_PcL1TPxPK%2BtBCyfK&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Apartamento en Centro Madrid,APARTAMENTO ACOGEDOR CON ENCANTO II,"4,68 (151)",85 € por noche,Anfitrión particular,Madrid
/rooms/883257777915256113?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000421_oqU8g%2B6qJyv5bU25&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Apartamento en Centro Madrid,Gran Vía Luxe-Special Services,"4,91 (11)",500 € por noche,Anfitrión profesional,Madrid
/rooms/848476878805634823?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000421_TDt1E0Bc4UAdyXHK&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Apartamento en San Blas,"Apartamento moderno, céntrico con aparcamiento","4,93 (44)",101 € por noche,Anfitrión particular,Madrid
/rooms/980902573216210663?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000421_wTb2mNgXWVX%2FZ3N7&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Apartamento en Chamberí,Piso tranquilo en Chamberí,"4,93 (14)",93 € por noche,Anfitrión particular,Madrid
/rooms/750560470592618163?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000421_jiiyykH5cFxVZnpI&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Apto. residencial en San Blas,"Acogedor Apto, a 10 minutos del aeropuerto","4,83 (214)","86 € por noche, inicialmente 97 €",Anfitrión particular,Madrid
/rooms/38326555?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1659383796&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000421_XmS8qygg09nipeIh&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Habitación en El Pilar,Habitación  con  baño privado dentro de la misma,"4,87 (143)",", ",Quédate con Carmen,Madrid
/rooms/620162675611648610?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1394255536&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1705000421_%2B8xqERUBf4Haz9ti&previous_page_section_name=1000&federated_search_id=a1e39cb1-1504-408e-9f4f-681dcf98e0f3,Habitación en Usera,Precioso apartamento a 15 min del centro de la ciudad,"4,89 (73)",", ",Quédate con Sofiia,Madrid
/rooms/762880410174592447?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000422_vL5XjCki209smJQE&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Apartamento en Madrid,Céntrico estudio Madrid,"4,13 (30)","39 € por noche, inicialmente 70 €",Anfitrión particular,Madrid
/rooms/38326555?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1659383796&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000422_2PyQ99fdydm9Xlxi&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Habitación en Madrid,Habitación  con  baño privado dentro de la misma,"4,87 (143)",", ",Quédate con Carmen,Madrid
/rooms/6287069?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-12&check_out=2024-05-17&source_impression_id=p3_1705000422_xYqZIT%2B31cZStOVp&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Alojamiento en Madrid,"Habitación Céntrica,exterior baño privado.Gran Via","4,51 (689)",51 € por noche,Anfitrión profesional,Madrid
/rooms/547047298947876337?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000422_zZfT6i8O9ezSxs07&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Vivienda vacacional en Madrid,Precioso y moderno ático en Madrid!,"4,5 (10)","67 € por noche, inicialmente 108 €",Anfitrión profesional,Madrid
/rooms/1063900193421386778?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1815558860&check_in=2024-02-08&check_out=2024-02-13&source_impression_id=p3_1705000422_CEhVoy0TjGk627CG&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Habitación en Madrid,Habitación compartida en Madrid,Nuevo,", ",Quédate con Yinan,Madrid
/rooms/934866660466727278?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1697224995&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1705000422_T%2ByacmOPPFkkzGXB&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Habitación en Madrid,Hermosa habitación en Madrid a 10 min del Centro,"4,96 (28)",", ",Quédate con Antonio,Madrid
/rooms/919522447128310809?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1762282994&check_in=2024-02-19&check_out=2024-02-24&source_impression_id=p3_1705000422_Q8mRlKLnybBQt%2FuR&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Habitación en Madrid,Bonita habitación. IFEMA,empty,", ",Quédate con Hebe,Madrid
/rooms/882647261180049869?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1642186855&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000422_zbGkmXPOqra4d2xl&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Habitación en Madrid,Cómoda habitación individual en piso compartido.,"4,78 (46)",", ",Quédate con Daniexis,Madrid
/rooms/53302759?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-11&check_out=2024-02-16&source_impression_id=p3_1705000422_BX7Ma5jW0XKdYk9F&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Loft en Madrid,Orange Loft en el centro de Madrid,"4,81 (144)","81 € por noche, inicialmente 90 €",Anfitrión profesional,Madrid
/rooms/16213864?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000422_C%2FAAr%2F3moEscy7kP&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Apartamento en Madrid,Madrid al Cielo,"4,74 (636)","88 € por noche, inicialmente 115 €",Anfitrión particular,Madrid
/rooms/53110428?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000422_l5kagY%2Bh%2B4dYC9md&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Loft en Madrid,Apartamento en Madrid - Fuencarral - Las Tablas,"4,73 (71)",74 € por noche,Anfitrión profesional,Madrid
/rooms/935521768469658796?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000422_YFmEyz44T9wvZCaF&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Apartamento en Madrid,Estudio Romántico,"4,83 (24)",59 € por noche,Anfitrión particular,Madrid
/rooms/1004592178086321525?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1765272437&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000422_WA7rhdelfyeMj%2FLl&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Habitación en Rivas-Vaciamadrid,Siéntete segur@ y cómod@.,"5,0 (6)",", ",Quédate con Miguel Ángel,Madrid
/rooms/564955028866645251?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-23&check_out=2024-06-28&source_impression_id=p3_1705000422_EOj47Qc31HqRvwRR&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Apartamento en Madrid,Buhardilla en Madrid centro 4-3,"4,75 (244)",75 € por noche,Anfitrión particular,Madrid
/rooms/38836201?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-19&check_out=2024-02-24&source_impression_id=p3_1705000422_fNs00WIOo7F%2B424S&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Apto. residencial en Madrid,Apartamento Madrid-aeropuerto barajas-ifema,"4,79 (432)",94 € por noche,Anfitrión particular,Madrid
/rooms/893931371923391434?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1705000422_jn1fDwSGadKuqqc1&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Apartamento en Madrid,Lindo&Attic&Center La Buhardilla de Sol,"4,88 (42)","74 € por noche, inicialmente 95 €",Anfitrión profesional,Madrid
/rooms/1048749178116930083?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000422_TD6v6ATFQPgQ9ynB&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Apartamento en Madrid,Centrico Apartamento,Nuevo,94 € por noche,Anfitrión particular,Madrid
/rooms/830938597120163666?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1614958649&check_in=2024-01-26&check_out=2024-01-31&source_impression_id=p3_1705000422_z7WJeV5fi6QtnFb9&previous_page_section_name=1000&federated_search_id=6a1b1ee5-63c1-4398-86a2-a292728fd27b,Habitación en Madrid,Habitación para mujeres,"4,96 (24)",", ",Quédate con Farida,Madrid
/rooms/918874621037363457?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1680662709&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1705000423_m7vEYNnV%2BipNtVGO&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Habitación en Getafe,Habitación en piso compartido ll,"4,8 (10)",", ",Quédate con Valeria,Madrid
/rooms/28130302?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000423_oX45eHtH1HrcdUeM&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,Piso en el centro de Madrid en Barrio Salamanca,"4,78 (67)",81 € por noche,Anfitrión particular,Madrid
/rooms/551265359663353557?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000423_7Gz66ZSacEc5TqWL&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,Apartamento privado alrededor de Ifema,"4,97 (96)","95 € por noche, inicialmente 151 €",Anfitrión particular,Madrid
/rooms/52237418?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000423_tYB8T6wWff6VPvkY&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,Precioso apartamento luminoso con patio interior.!,"4,69 (108)","51 € por noche, inicialmente 65 €",Anfitrión particular,Madrid
/rooms/927270725490326525?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-14&check_out=2024-02-19&source_impression_id=p3_1705000423_rSDmWKJldKQ0fb5g&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,Signature  CC,"4,97 (32)",243 € por noche,Anfitrión particular,Madrid
/rooms/13525030?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=204615654&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1705000423_g86wUpl3UCyRdwja&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Habitación en Madrid,Habitación Doble - Plaza Castilla - Chamartín,"4,77 (512)",", ",Quédate con Andre,Madrid
/rooms/15995740?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=252696728&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000423_MMAQgLWNdFjYj4VW&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Habitación en Madrid,M2 -Peaceful and cozy room -Desk -2° guest +19€,"4,72 (158)",", ",Quédate con Blanca,Madrid
/rooms/40571206?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000423_EJ8B6Iay02UL%2Bzkt&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,Miniestudio  totalmente independiente.,"4,79 (28)",66 € por noche,Anfitrión particular,Madrid
/rooms/883057209779964850?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000423_U6arGr42%2BwZcExy5&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,"Apartamento de diseño, cómodo y cerca del centro.","4,98 (41)",98 € por noche,Anfitrión particular,Madrid
/rooms/13346561?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1705000423_Obwdwn12%2FHknaqLa&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,Chamberí: Estudio + Diseño en ‘Corrala’ histórica,"4,8 (205)",113 € por noche,Anfitrión profesional,Madrid
/rooms/797555553045434176?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1574117894&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000423_EhES7kf%2FQvJTJcMa&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Habitación en Madrid,Habitación privada con desayuno incluido.,"4,95 (21)",", ",Quédate con Jack,Madrid
/rooms/53875141?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-02&check_out=2024-03-07&source_impression_id=p3_1705000423_k77TCh0fOEgracJD&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Loft en Madrid,Precioso Loft con terraza y aparcamiento gratuito,"4,83 (138)",76 € por noche,Anfitrión particular,Madrid
/rooms/48818197?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000423_gcxW4u%2FABHDnYiVs&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,La mejor ubicación de Madrid City One,"4,52 (154)","113 € por noche, inicialmente 123 €",Anfitrión profesional,Madrid
/rooms/882573773812167306?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000423_%2BzTw5wo1iPdi9cm8&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,"No es necesario pagar la tarifa de servicio de Moncloa University Town, estudio de calefacción nuevo estudio","4,86 (28)",73 € por noche,Anfitrión particular,Madrid
/rooms/799146194171483288?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000423_69FT0dyZjXC6yJ3n&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apartamento en Madrid,Apartamento Madrid Ventas,"4,76 (33)","71 € por noche, inicialmente 85 €",Anfitrión profesional,Madrid
/rooms/859835471090740093?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1669146895&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000423_t6pktxFhOGq9J%2Bpp&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Habitación en Madrid,Habitacion tranquila y luminosa,"4,75 (20)",", ",Quédate con Arquimedes,Madrid
/rooms/618724476341862391?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1596182643&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000423_sP1JQ%2FOQHXVKYAP6&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Habitación en Madrid,Habitación en Moderno y Lujoso loft  en Madrid HM,"4,84 (50)",", ",Quédate con Pablo,Madrid
/rooms/27199898?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-19&source_impression_id=p3_1705000423_Hzyb7I0T8Y0OYXeM&previous_page_section_name=1000&federated_search_id=7f6c1768-ec1f-4332-9f08-43ebc9fbc52f,Apto. residencial en Madrid,Ático con terraza en Guindalera,"4,87 (61)",101 € por noche,Anfitrión particular,Madrid
/rooms/557978025943269560?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000425_oeZQpF88tGQGdUQB&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Loft en Pozuelo de Alarcón,"""La bella suite""","4,88 (26)",69 € por noche,Anfitrión profesional,Madrid
/rooms/865072133849448432?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000425_d%2FosfZL2DYDxsOua&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Apartamento en Madrid,Madrid: Elegante piso Salamanca Goya 4 huéspedes,"4,79 (34)","95 € por noche, inicialmente 119 €",Anfitrión particular,Madrid
/rooms/741301796232596156?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000425_DEOgDcDnNuRLA4um&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Casa de invitados en Paracuellos de Jarama,Acogedor estudio privado cerca del aeropuerto,"4,95 (113)",58 € por noche,Anfitrión particular,Madrid
/rooms/756275816455856584?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000425_hx3wp72AUpiJnLjW&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Apartamento en Madrid,Chamberí - Nuevos Ministerios,"4,95 (22)",144 € por noche,Anfitrión profesional,Madrid
/rooms/44636881?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1291192952&check_in=2024-05-12&check_out=2024-05-17&source_impression_id=p3_1705000425_AJsDsIQj5S2IY6It&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Habitación en Madrid,"Habitación pequeña doble, baño privado, Gran Vía","4,44 (239)",", ",Quédate con Edu,Madrid
/rooms/858549738372897433?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000425_qp45ne0SSn%2B9zCTB&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Apartamento en Madrid,Apartamento en zona residencial,"4,39 (23)","80 € por noche, inicialmente 92 €",Anfitrión particular,Madrid
/rooms/25877563?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=801707938&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1705000425_Ph43bL4%2BC0Roi1Nc&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Habitación en Madrid,"HABITACIÓN CERCA DE IFEMA, AEROPUERTO.","4,88 (238)",", ",Quédate con Edwin,Madrid
/rooms/820879352630849982?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1582279346&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000425_%2FANFrbtalc7Yp%2FRR&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Habitación en Madrid,Habitación Matrimonio.,"4,93 (15)",", ",Quédate con Sheilla,Madrid
/rooms/981986568291036744?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-09&check_out=2024-04-14&source_impression_id=p3_1705000425_B8AIpjnUktPObVTL&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Apartamento en Madrid,"Apto luminoso,  bien comunicado","5,0 (13)",91 € por noche,Anfitrión particular,Madrid
/rooms/8128423?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=826312753&check_in=2024-01-26&check_out=2024-01-31&source_impression_id=p3_1705000425_04jLaSSvu1jXOu8E&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Habitación en Madrid,Habitación privada muy tranquila,"4,84 (149)",", ",Quédate con Esther,Madrid
/rooms/772334925273510242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-24&check_out=2024-01-29&source_impression_id=p3_1705000425_A%2F3F8QWPBFYXOu64&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Apartamento en Madrid,MiCasaEnRetiro,"4,81 (37)",93 € por noche,Anfitrión particular,Madrid
/rooms/44637180?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000425_TCkzJGGvyz8jHuub&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Alojamiento en Madrid,"Habitación pequeña, cama doble junto a Gran Vía","4,43 (221)","48 € por noche, inicialmente 55 €",Anfitrión profesional,Madrid
/rooms/1036255571968873053?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000425_6IHvxs%2BYrynAb4IB&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Hotel en Madrid,Hab Doble Baño Compartido,Nuevo,"57 € por noche, inicialmente 64 €",Anfitrión profesional,Madrid
/rooms/36267413?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000425_6Mvs%2Fumm89jZckmr&previous_page_section_name=1000&federated_search_id=fcd7ba3e-919a-4e95-a3c3-2a11e4abc738,Loft en Móstoles,"Loft 75 m, amplio y moderno. Wifi. Cerca de Madrid","4,97 (124)",80 € por noche,Anfitrión profesional,Madrid
