apartment_id,name,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,city,insert_date,bookable_False,bookable_True,mes,Estacion
36874935,Excelent 1 Big Room in Rambla with Balcony /4 Beds,4,2,1,3,97,3,1125,3,3,14,14,8,70,8,8,7,7,9,8,2.79,barcelona,2019-10-16,0,1,10,otoño
7050214,Luminosa habitación cerca del centro de Madrid,2,2,1,2,23,4,1125,0,16,46,321,22,97,10,10,10,10,10,10,0.46,madrid,2020-12-17,1,0,12,otoño
37786272,Comodidad  y descanso. Cerca de Atocha  y M.Alvaro,3,1,2,2,65,2,5,0,0,22,22,12,98,10,10,10,10,8,10,0.86,madrid,2020-10-17,0,1,10,otoño
7998100,GRAN VIA EXPERIENCE,5,1,2,3,63,8,125,1,31,61,204,31,88,9,9,9,10,9,9,0.81,barcelona,2018-12-10,1,0,12,otoño
2711470,GRAN VIA III,4,1,1,2,77,3,365,6,33,52,327,7,89,9,10,9,9,10,9,0.13,madrid,2018-09-11,0,1,9,verano
2179527,Beautiful apartment 4 PAX. In Gran Vía,4,1,1,3,60,2,1125,9,24,37,120,143,91,9,10,10,9,10,9,2.62,madrid,2019-11-09,0,1,11,otoño
15353038,Acogedor apartamento en pleno centro de Madrid,5,1,2,3,80,2,60,0,0,0,0,98,92,9,9,10,10,10,9,2.68,madrid,2019-10-16,0,1,10,otoño
2428246,Apartment Sagrada Familia,5,2,3,3,155,5,30,30,60,90,365,280,97,10,10,10,10,10,10,3.59,barcelona,2020-09-12,1,0,9,verano
15636856,Room near Diagonal Mar and the CCIB,1,1,1,1,29,1,1125,19,41,71,161,44,96,10,10,10,10,9,10,5.92,barcelona,2017-07-06,0,1,7,verano
7029540,It´s great feeling like at home!!!!,1,2,1,1,35,2,1120,19,19,19,54,28,91,9,10,9,10,10,9,0.93,madrid,2019-03-08,1,0,3,invierno
568432,Charming Room + terrace  center,2,1,1,2,46,3,30,3,7,12,191,128,97,10,10,10,10,10,10,3.66,barcelona,2017-02-09,1,0,2,invierno
12339346,"ARC DE TRIUMF 2 BEDROOM COSY FLAT, BEST LOCATION",6,1,2,4,39,1,1125,8,16,27,296,21,77,8,8,8,8,9,8,1.99,barcelona,2017-03-06,0,1,3,invierno
29348826,Apartamento Frente Madrid Río.,6,1,3,6,90,3,90,15,28,31,97,9,98,10,10,10,10,10,10,2.76,madrid,2019-02-06,1,0,2,invierno
26058907,HABITACIÓN DOBLE PRIVADA CON TERRAZA,2,1,1,1,50,1,10,21,51,81,81,10,98,9,9,9,9,9,9,5.26,barcelona,2018-08-14,0,1,8,verano
14119865,Studio with terrace - 100 mt from Sagrada Familia,2,1,1,1,55,32,270,29,59,89,269,7,83,8,8,10,9,10,8,0.14,barcelona,2020-09-12,1,0,9,verano
30839274,Piso con vistas en la Malvarrosa,4,1,3,3,60,4,9,0,0,0,0,1,100,10,10,10,10,10,10,0.06,valencia,2020-05-31,0,1,5,primavera
20866375,APARTAMENTO CON GARAJE MARITIMO A,4,1,1,2,40,1,1125,30,45,75,237,57,92,9,10,10,10,10,9,2.06,valencia,2020-05-31,0,1,5,primavera
31087904,Excelente apartamento con perfecta ubicación.,2,1,1,1,30,1,1125,6,7,15,15,5,96,10,8,10,10,10,9,2.31,barcelona,2019-03-08,0,1,3,invierno
35817914,"Habitación privada en Plaza Castilla, Bernabéu.",2,1,1,2,30,1,30,20,50,76,76,53,96,10,10,10,10,10,10,4.08,madrid,2020-07-17,0,1,7,verano
18741251,Lovely apartment in best location!!,4,1,1,2,69,5,1125,0,0,0,0,18,98,10,9,10,10,10,9,0.9,madrid,2019-01-14,1,0,1,invierno
19748832,FLOOR QUIET,1,1,1,1,27,1,1125,0,0,0,0,3,100,9,9,10,9,9,10,0.19,barcelona,2018-11-07,0,1,11,otoño
26253970,COZY APARTMENT IN CENTRAL BCN,6,1,4,5,109,3,31,13,26,43,148,45,90,9,10,10,10,10,9,2.57,barcelona,2020-02-16,0,1,2,invierno
22396359,Habitación 3 en piso compartido,1,1,1,1,33,3,9,12,39,69,211,29,91,10,10,10,9,10,9,1.76,barcelona,2019-05-14,0,1,5,primavera
40986198,HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID,1,4,1,8,13,1,1125,30,60,90,365,2,100,10,10,10,10,10,10,0.36,madrid,2020-06-13,0,1,6,primavera
18762844,Sunny terrace in Poblenou PENTHOUSE*,2,1,1,2,40,1,30,0,0,0,76,19,89,9,9,9,9,9,8,0.54,barcelona,2020-04-16,0,1,4,primavera
13499497,Spacious Room in the Heart of Chueca,2,3,1,1,66,2,1125,0,0,0,0,5,90,10,10,10,10,10,10,0.1,madrid,2020-09-13,0,1,9,verano
1826031,GREAT home in Gran Via Madrid,2,1,1,0,85,2,1125,3,9,20,178,132,96,10,9,10,10,10,10,1.94,madrid,2019-07-10,1,0,7,verano
8620038,"Sunny room, private bathroom. Quiet and safe.",1,2,1,1,35,4,365,1,1,1,1,21,95,10,10,10,10,9,9,0.55,barcelona,2020-06-13,0,1,6,primavera
634786,ZOOROOMS ART Guest House,2,1,1,1,100,3,31,17,47,77,352,1,80,8,8,10,10,10,8,0.06,barcelona,2019-09-17,1,0,9,verano
29841889,Balcony in Centre. Malasaña.,2,2,1,1,16,1,32,20,50,80,80,68,92,9,9,9,9,10,9,2.87,madrid,2020-10-17,0,1,10,otoño
15740114,ROOM PASSEIG DE GRÀCIA,2,1,1,1,32,1,1125,22,52,82,357,2,80,9,9,9,10,10,9,0.71,barcelona,2017-02-09,1,0,2,invierno
1102069,Downtown apartment with character,5,1,1,3,50,1,7,18,39,69,108,66,85,8,8,9,9,10,8,1.59,barcelona,2017-02-09,1,0,2,invierno
24753780,Urban District Apartments - Marina Vintage Loft A,4,1,1,2,131,1,1125,14,44,71,104,8,80,8,9,9,8,6,8,1.2,barcelona,2018-12-10,1,0,12,otoño
19201959,Standard 21 Apartment Freser,5,1,2,3,50,2,1125,8,21,43,248,7,89,9,10,10,9,9,10,0.3,barcelona,2019-05-14,1,0,5,primavera
26021884,Art Gallery Apartment Patio,4,2,2,3,120,3,1125,0,11,11,11,3,93,8,9,8,7,9,9,0.24,barcelona,2020-11-06,0,1,11,otoño
14487200,Private room in a sunny flat in Gracia district,1,1,1,1,50,2,15,21,51,79,309,20,97,10,10,10,10,10,9,1.9,barcelona,2017-07-06,0,1,7,verano
30340343,Santa Ana Apartment Madrid Center,6,1,3,6,100,2,1125,29,56,86,105,11,92,9,9,9,10,9,9,0.66,madrid,2020-05-14,0,1,5,primavera
37510111,Sunny Flat near the beach,7,1,3,5,350,1,1125,30,60,90,365,4,85,10,9,9,10,8,8,1.43,barcelona,2019-11-09,0,1,11,otoño
16772799,"Best district ""Gracia"" oficial apartment",4,1,2,2,39,5,1125,0,0,0,0,108,85,9,9,9,9,10,9,2.35,barcelona,2020-11-06,0,1,11,otoño
21980686,Habitación luminosa y muy limpia,2,1,1,1,46,1,30,29,59,89,89,5,88,10,8,10,10,8,8,0.88,barcelona,2018-08-14,1,0,8,verano
11140090,BIG DOUBLE ROOM IN PLAZA CATALUÑA,2,2,1,1,60,1,1125,2,2,2,2,6,90,10,8,10,10,10,9,0.43,barcelona,2017-04-08,1,0,4,primavera
30394630,Brand new 1 bed flat at great monthly price #1,2,1,1,1,49,32,1125,0,0,23,71,3,100,10,9,10,10,9,9,0.38,barcelona,2019-10-16,0,1,10,otoño
18186630,APARTAMENTO LEGAL CÉNTRICO DE UNA HABITACIÓN.,3,1,1,2,50,2,1124,7,16,37,127,82,98,10,10,10,10,9,10,3.46,madrid,2019-04-11,0,1,4,primavera
16995657,Luxury Double Room with Private Bath and Balcony,2,1,1,1,46,2,14,0,0,0,0,5,100,10,10,10,10,10,10,0.11,barcelona,2020-10-12,1,0,10,otoño
34884157,PISO LUMINOSO DE 1 HAB EN CHAMARTÍN | PARKING WiFi,2,1,1,1,60,1,1125,14,29,59,334,16,78,9,9,9,8,9,8,2.79,madrid,2019-12-10,1,0,12,otoño
19605553,Acogedor dúplex junto a la Ciudad de las Ciencias.,4,2,3,3,65,2,40,30,59,86,334,101,99,10,10,10,10,10,10,2.8,valencia,2020-08-30,1,0,8,verano
18836790,Sunny room. Private terrace+bath. Sagrada Familia.,2,1,1,1,75,3,7,17,17,17,54,3,100,10,9,10,10,10,9,0.54,barcelona,2017-11-13,1,0,11,otoño
19902570,Paseo de Gracia Apartment 5 2,4,1,1,1,70,3,1125,0,0,0,214,16,85,9,9,9,9,9,8,0.38,barcelona,2021-01-12,0,1,1,invierno
23700889,Valencia Playa with  Fantastic SEA VIEWS,6,2,3,4,110,5,1125,0,1,22,112,64,92,9,9,9,10,9,9,2.03,valencia,2020-11-10,0,1,11,otoño
7757714,Acogedor alojamiento céntrico,1,1,1,1,25,1,1125,0,0,0,216,3,60,9,5,8,10,9,6,0.13,barcelona,2017-08-06,1,0,8,verano
31819755,Apartamento dos dormitorios barrio de Salamanca/IE,4,1,2,2,108,2,31,30,46,46,46,31,95,10,10,9,9,10,10,1.99,madrid,2020-05-14,0,1,5,primavera
32205888,Duplex con terraza,4,2,2,2,59,32,1125,0,0,0,44,2,60,7,10,10,7,10,7,0.16,barcelona,2020-02-16,0,1,2,invierno
22995415,Barbieri City Center,4,1,1,1,97,2,1125,16,42,66,148,1,20,2,2,4,2,10,2,1.0,madrid,2018-04-12,0,1,4,primavera
24589255,Gothic Quarter Penthouse Double Room by La Rambla,2,1,1,2,46,2,31,0,0,0,0,5,84,9,8,10,9,10,8,0.59,barcelona,2019-01-14,1,0,1,invierno
10700849,Beautiful sunny double room with balcony,2,1,1,1,52,2,1125,1,1,1,223,36,97,10,10,10,10,10,9,1.74,barcelona,2017-12-09,1,0,12,otoño
16305644,"Habitación individual Argüelles, bien comunicado",1,2,1,1,14,1,5,0,0,0,0,5,96,10,10,10,10,10,10,0.13,madrid,2020-01-10,1,0,1,invierno
3556913,Urban Town Suites II,4,2,2,3,137,1,300,27,57,87,317,7,69,8,6,7,7,9,7,0.13,barcelona,2020-06-13,0,1,6,primavera
8303125,Lujo Matute 11 Suites,6,2,2,3,186,1,1125,0,0,2,229,4,90,10,10,10,8,10,10,0.06,madrid,2021-01-12,0,1,1,invierno
5663835,Gran Via Valverde V Terraza,8,2,3,5,225,3,1124,25,49,79,351,4,90,10,9,9,8,10,9,0.09,madrid,2019-05-14,1,0,5,primavera
24385362,Luxury III,4,1,1,1,54,1,1125,16,37,58,326,1,40,4,6,10,4,10,4,0.44,madrid,2018-11-07,0,1,11,otoño
40181695,Cozy room in a newly renovated flat,2,2,1,0,35,1,15,0,0,0,0,2,100,10,10,10,10,9,10,0.16,madrid,2021-01-12,0,1,1,invierno
30168277,Castello V,2,1,1,1,77,3,1125,0,0,18,293,7,100,10,9,9,9,10,9,0.54,madrid,2020-02-18,0,1,2,invierno
34379661,APT REFORMADO(4 HAB+4WC) Entre Playa y Centro,6,4,4,4,70,3,40,0,0,0,0,8,90,10,9,10,10,9,9,0.73,valencia,2020-05-31,0,1,5,primavera
21584192,LA LATINA Vintage Chic,6,1,2,2,123,2,1125,7,12,35,125,11,100,10,10,10,10,10,10,3.59,madrid,2018-05-14,1,0,5,primavera
38399517,"Estudio c. Preciados - Callao. Reformado, con wifi",1,1,0,1,100,4,1125,15,24,54,329,2,90,9,9,9,9,10,8,1.11,madrid,2019-12-10,1,0,12,otoño
23874678,Modern & Cozy Apartment Poble Sec,4,1,2,2,58,3,1125,2,8,13,192,32,93,10,10,10,10,10,9,5.13,barcelona,2019-03-08,0,1,3,invierno
9746164,Pequeño estudio muy céntrico,1,1,1,1,27,7,1125,29,59,89,364,87,95,10,10,10,10,10,10,1.48,madrid,2020-12-17,1,0,12,otoño
354838,Entire apartment Plaza de España!,3,1,2,3,70,20,300,0,0,0,0,38,95,10,8,10,10,10,9,0.44,madrid,2019-06-07,1,0,6,primavera
4399271,Luxury apartment in city center B2,6,2,2,3,240,3,1125,7,19,36,127,20,95,10,9,10,10,10,10,1.37,barcelona,2017-07-06,0,1,7,verano
17229820,GREAT CENTRAL ROOM IN BARRIO GÓTICO.,2,1,1,1,40,2,365,11,11,15,290,18,80,8,8,8,8,9,8,2.89,barcelona,2017-10-07,1,0,10,otoño
12125552,Romantic Apartment with Terrace (51) HUTB: 004807,5,2,2,4,199,4,1125,19,49,79,303,54,95,10,10,10,10,10,9,1.57,barcelona,2019-03-08,1,0,3,invierno
25069074,Simple & Cozy room for 1 Near Sol and La Latina,1,2,1,1,20,3,1125,0,0,0,0,15,87,9,9,9,9,10,9,0.91,madrid,2019-11-09,0,1,11,otoño
33264121,Fantastic apartment in the center of Madrid,6,1,2,3,64,2,1125,0,20,50,280,52,85,9,9,9,9,10,9,2.3,madrid,2021-02-09,0,1,2,invierno
20291997,Salamanca Confort XIV,10,2,2,7,60,1,27,18,39,69,343,17,92,9,10,8,9,9,9,0.85,madrid,2019-10-16,0,1,10,otoño
6537889,Habitación en el centro de Madrid,2,1,1,1,32,2,1125,11,39,69,344,80,95,10,10,10,10,10,10,2.51,madrid,2018-01-17,1,0,1,invierno
18819488,Super centric cosy apartment in Barcelona (Suite clara),4,1,2,3,200,1,365,13,22,40,212,24,97,10,10,10,10,10,10,0.45,barcelona,2019-11-09,0,1,11,otoño
21756845,Designer flat in Madrid’s fashionable Malasaña,6,2,2,4,125,3,365,0,0,23,203,90,98,10,9,10,10,10,9,3.01,madrid,2020-10-17,0,1,10,otoño
2104807,Dúplex apartment in Gracia district,4,1,1,1,150,2,1124,11,28,55,330,7,71,7,9,8,7,8,7,0.13,barcelona,2019-08-12,1,0,8,verano
12192325,Habitación doble cerca al retiro!,1,1,1,1,21,1,1125,20,50,80,355,5,100,10,10,10,10,10,10,0.17,madrid,2018-12-10,1,0,12,otoño
13978167,Nice lighted room in front of the 4 towers.,2,1,1,2,40,2,1125,30,60,90,365,19,99,10,10,10,10,10,10,0.42,madrid,2020-11-06,1,0,11,otoño
29454110,"Room in a shared studio/chalet style, very centric",1,1,1,1,40,1,4,13,41,56,56,20,91,9,10,10,10,10,9,2.13,barcelona,2019-08-12,1,0,8,verano
16733143,Loft en pleno centro de Barcelona!!,2,1,1,1,42,1,1125,0,11,41,132,28,89,9,9,9,9,10,9,3.5,barcelona,2017-11-13,1,0,11,otoño
16374861,AN ADVENTURE IN BARCELONA 2,2,1,1,1,29,1,1125,19,30,51,306,98,91,9,9,10,9,9,9,7.0,barcelona,2018-02-07,0,1,2,invierno
14263672,Casa rustica Barcelona Privada,3,1,2,3,60,3,1125,29,55,85,360,13,91,10,10,10,10,9,9,2.55,barcelona,2017-01-04,1,0,1,invierno
27448277,Room for rent in Gayxample,1,1,1,1,45,1,365,5,5,5,5,2,100,10,10,10,10,10,9,0.21,barcelona,2019-07-10,1,0,7,verano
11117507,Home sweet home in Raval,2,1,1,1,99,3,1125,0,0,0,0,3,67,7,8,10,10,9,7,0.14,barcelona,2017-11-13,1,0,11,otoño
1296977,"Very central design apartment, Bcn",5,1,2,3,89,2,60,2,4,9,135,71,88,9,9,9,9,10,9,1.54,barcelona,2017-06-05,0,1,6,primavera
13049329,Комната на Ла Рамбла 2,1,1,1,1,40,2,1125,30,60,90,365,1,80,8,10,10,8,10,10,0.24,barcelona,2017-11-13,0,1,11,otoño
434195,Nice room near to Palacio Real,2,1,1,1,36,2,1125,26,56,86,361,168,92,9,9,9,9,10,9,6.47,madrid,2018-01-17,1,0,1,invierno
1363752,"Private room, living and bathroom!",4,1,1,2,45,3,1125,30,60,90,180,45,86,8,9,9,9,9,9,1.02,barcelona,2017-03-06,1,0,3,invierno
893052,Great&cosy penthouse-Privat terrace,2,1,1,1,100,3,30,8,22,52,227,75,90,9,9,9,9,10,9,1.26,barcelona,2018-04-12,0,1,4,primavera
12304310,Dobleroom privileged place beach&center.Barcelonet,2,1,1,1,70,1,1125,14,14,24,114,67,88,9,8,10,9,10,9,3.62,barcelona,2017-11-13,1,0,11,otoño
17689973,ROOM IN ATTIC WITH TERRACE IN POBLE SEC,1,1,1,1,40,1,1125,7,18,48,323,2,100,8,8,10,10,10,8,0.29,barcelona,2017-11-13,1,0,11,otoño
33219107,Figueroa Design,4,1,1,1,150,1,1125,0,0,11,278,21,95,10,10,10,10,10,10,1.45,madrid,2020-06-13,0,1,6,primavera
20261721,Amazing design apartment in the heart of La latina,2,1,1,1,49,4,30,17,47,77,127,33,96,10,9,9,10,10,9,0.88,madrid,2020-09-13,1,0,9,verano
27824487,Habitacion matrimonial con baño privado y desayuno,2,1,1,1,65,2,1125,1,4,15,203,1,100,10,10,10,10,10,10,0.12,madrid,2019-09-19,0,1,9,verano
41808878,♬ADAGIO in light brown // 2 bedrooms - 2 bathrooms,4,2,2,3,129,3,60,1,1,1,274,1,100,10,10,10,10,10,10,0.09,madrid,2020-12-17,0,1,12,otoño
4638054,Nice double suite+private bathroom.,2,1,1,1,70,2,20,0,0,0,228,140,96,10,10,10,10,10,10,1.99,barcelona,2020-10-12,1,0,10,otoño
872116,Stylish Apartments in Chueca - Justicia,3,1,1,1,89,2,1125,13,29,49,298,22,96,10,10,10,10,10,9,0.31,madrid,2019-05-14,0,1,5,primavera
1699028,Room  Conexion direct to Airport  Near Beach.,1,1,1,1,39,3,90,0,0,0,0,76,97,10,9,10,10,10,10,2.66,barcelona,2019-12-10,0,1,12,otoño
3078803,Penthouse center priv. terrace!,3,1,2,2,125,2,1125,27,47,65,330,19,93,9,8,9,10,10,9,0.57,barcelona,2017-03-06,1,0,3,invierno
39427340,Habitación exterior junto a Gran Vía,2,1,1,1,50,10,180,15,45,75,90,6,100,10,10,10,10,10,9,0.43,madrid,2020-12-17,1,0,12,otoño
19928786,New Holiday Master Suite with Balcony in Eixample,3,1,1,2,84,2,1125,8,33,52,132,19,96,10,10,10,10,10,9,2.3,barcelona,2018-05-14,1,0,5,primavera
14081740,Jorge Juan II,5,1,2,4,67,1,1125,2,2,2,2,4,80,9,8,8,9,10,8,0.07,valencia,2019-03-31,0,1,3,invierno
14005224,New Cozy terrace apartment in downtown,6,1,2,2,90,3,1125,7,13,33,308,76,89,9,10,9,9,9,9,2.81,barcelona,2018-11-07,1,0,11,otoño
26439260,Alonso Martínez Rooms 3,2,1,1,2,17,1,1125,0,0,0,0,1,100,10,10,6,10,10,10,0.88,madrid,2018-09-11,0,1,9,verano
19016323,"TARRADELLAS_A, PARA 10 PERSONAS, muy cerca Estació de Sants, llegada tren aeropuerto, muy bien comunicado y rodeado de comercios y restaurants",10,2,3,7,161,1,1125,14,27,36,128,5,72,8,8,10,10,7,7,0.39,barcelona,2019-03-08,0,1,3,invierno
25617731,Pop Apartment in the heart of downtown -20%OFF,5,1,2,3,100,1,1124,22,52,75,75,5,80,10,8,10,10,10,8,5.0,barcelona,2018-07-10,0,1,7,verano
23219771,Clot,1,1,0,1,20,2,1125,11,41,71,346,2,90,9,7,10,10,9,8,1.54,barcelona,2018-04-12,1,0,4,primavera
18157839,HABITACION AMPLIA CON TERRAZA/NUEVA NUMANCIA,2,1,4,1,16,10,1125,18,48,78,168,52,94,10,10,10,10,9,9,2.26,madrid,2019-03-08,1,0,3,invierno
29698282,NEW CUTE STUDIO IN CHUECA-MALASAÑA,3,1,1,2,81,1,999,0,0,0,225,67,97,10,10,10,10,10,10,2.42,madrid,2021-02-09,0,1,2,invierno
30561163,Habitacion con vista en centro Madrid/ Chueca.,2,1,2,1,32,25,31,0,0,0,0,3,80,10,6,10,10,10,9,0.21,madrid,2020-02-18,1,0,2,invierno
42527444,Habitación con vistas al mar,2,1,0,1,35,1,1125,29,56,86,86,1,100,10,10,10,10,10,10,0.71,barcelona,2020-04-16,0,1,4,primavera
13257273,NEW! Amazing and modern studio at the city center,2,1,1,1,60,30,365,6,36,66,85,13,92,9,9,9,9,10,8,0.53,barcelona,2018-08-14,1,0,8,verano
19444196,Sunny and new apart. Awesome views in El Cabanyal,4,1,2,2,110,4,365,20,40,70,259,27,95,10,9,10,10,10,9,0.84,valencia,2020-02-29,1,0,2,invierno
11392193,Lovely Room in Park Güell,2,2,1,2,13,1,1125,13,39,69,146,94,86,9,9,9,10,8,9,3.26,barcelona,2018-08-14,0,1,8,verano
24171715,"Cozy, central and exclusive Goya-Wizink VT-8082",2,1,0,1,69,2,1125,10,36,64,330,7,100,10,9,10,10,9,10,6.0,madrid,2018-05-14,0,1,5,primavera
5506779,Disfruta de Valencia,1,2,1,1,15,1,1125,10,10,10,130,76,97,10,10,10,10,10,10,1.51,valencia,2019-05-01,1,0,5,primavera
5994463,PISO ATOCHA- FLAT NEAR ATOCHA  .,4,1,1,2,60,2,1125,4,20,50,109,12,95,9,10,10,10,10,9,0.53,madrid,2017-03-06,1,0,3,invierno
10902660,Habitación acogedora en metro Oporto,1,1,1,1,17,1,62,7,17,47,137,30,98,10,10,10,10,9,10,1.16,madrid,2018-04-12,0,1,4,primavera
41031095,*(:*Lovely stay in the central part of Madrid *:)*,2,0,1,1,30,1,1125,28,58,88,88,2,100,10,10,10,10,10,10,0.65,madrid,2021-02-09,0,1,2,invierno
16372552,habitacion privada barrio de gracia,2,1,1,1,30,2,5,4,23,53,82,14,91,9,9,9,8,9,9,3.65,barcelona,2017-06-05,0,1,6,primavera
16749058,Luxury suite with private terrace Placa Catalunya,2,1,1,1,174,2,90,30,60,90,365,111,95,9,9,10,10,10,9,2.39,barcelona,2020-11-06,0,1,11,otoño
27594853,Precioso Apto.  Santiago Bernabéu en P. La Habana,4,1,1,2,72,2,1125,14,38,68,136,69,96,10,10,10,10,10,9,3.03,madrid,2020-08-25,0,1,8,verano
21310171,WINTER OFFER near University & San Antoni Market.,4,1,1,1,39,32,1125,29,59,72,232,5,80,8,8,9,10,9,8,0.23,barcelona,2020-01-10,1,0,1,invierno
22680509,Contágiate del lujo y la alegría de este piso en el casco viejo de Valencia,3,2,1,1,60,1,8,24,53,83,238,39,98,10,10,10,10,10,10,2.14,valencia,2019-09-30,0,1,9,verano
5655098,Elegant Hostel 200m from Pl España,3,8,1,3,79,1,1125,8,33,61,330,94,81,9,8,9,9,9,8,2.23,barcelona,2018-09-11,0,1,9,verano
5215853,"Spacious 2 BR, Madrid Soho",6,1,2,3,95,2,1125,0,0,0,237,30,96,10,10,10,10,10,10,0.84,madrid,2018-01-17,1,0,1,invierno
36036324,Habitación individual privada,1,2,1,1,17,10,30,30,60,90,365,2,100,10,10,10,10,8,9,0.21,madrid,2020-07-17,0,1,7,verano
22042300,Room 1 Piso compartido a 10 min de Madrid centro,1,1,1,1,13,6,1125,15,34,34,34,2,100,10,10,10,10,10,10,2.0,madrid,2018-05-14,0,1,5,primavera
29904894,Bonita habitación doble a pocas calles de la playa,2,1,2,1,50,1,6,0,0,0,0,19,94,9,10,10,10,9,9,1.97,barcelona,2019-09-17,1,0,9,verano
14766072,"Fantastic flat with nice view, near Plaza España",4,1,2,2,40,32,120,0,0,0,247,11,100,10,10,10,10,10,10,0.27,barcelona,2020-08-24,1,0,8,verano
44151444,"Estudio nuevo con A/C, al lado del Metro y bus T6",2,1,1,1,22,30,1125,0,24,54,329,1,80,10,10,10,10,10,10,0.48,barcelona,2020-09-12,0,1,9,verano
14131236,VERY CHEAP APARTMENT IN THE CENTER,6,2,3,5,90,4,1125,10,14,35,310,33,72,8,7,9,9,9,7,1.47,barcelona,2018-06-09,1,0,6,primavera
7200873,Design loft Salamanca in front IE,2,1,1,1,90,1,1125,14,41,71,251,62,91,9,9,10,10,9,9,2.01,madrid,2018-04-12,1,0,4,primavera
21738982,"EN SAGRADA FAMILIA ACOGEDOR, UBICACIÓN ESTRATÉGICA",5,1,2,3,65,2,1125,3,17,47,125,27,88,9,8,9,9,10,9,3.16,barcelona,2018-09-11,0,1,9,verano
18659803,"Schubert III, Friendly Rentals",4,1,1,1,72,1,27,15,32,62,337,1,100,10,10,10,10,10,10,0.18,valencia,2019-05-01,0,1,5,primavera
15070085,Habitación Benimaclet Valencia,3,1,1,3,30,1,1125,30,60,90,180,52,94,9,9,10,10,9,9,1.55,valencia,2019-07-01,0,1,7,verano
35135727,Hola Hostal Eixample. Bed in 16 female dorm,1,5,1,1,20,1,15,0,0,0,0,12,90,10,9,10,10,10,9,2.13,barcelona,2019-12-10,0,1,12,otoño
21160115,Lovely apartment on Gothic,4,2,2,2,125,3,1125,8,10,35,85,6,97,10,10,10,10,10,10,2.73,barcelona,2018-05-14,1,0,5,primavera
29681778,Lovely and Colorful 2-Bed with balcony in Lesseps.,5,1,2,2,59,2,1125,25,55,85,360,1,60,8,4,10,2,6,4,1.0,barcelona,2018-12-10,0,1,12,otoño
13406888,Confortable room with private bathroom and A/C,1,1,1,1,27,3,1124,1,21,35,235,142,97,10,10,10,10,10,10,3.16,madrid,2020-02-18,0,1,2,invierno
19608337,Confortable double room perfect for couples,2,1,1,1,35,2,60,18,43,73,157,19,86,9,8,9,9,9,9,1.15,barcelona,2019-03-08,1,0,3,invierno
24206158,THE BEST ROOM IN PLAZA ESPAÑA  BARCELONA CENTER,2,2,1,1,41,1,1125,30,60,82,151,90,90,9,9,10,10,10,9,4.49,barcelona,2019-12-10,0,1,12,otoño
3331046,IN THE HEART OF VILA DE GRACIA,2,1,1,1,60,1,1125,1,8,12,215,77,88,9,9,9,9,10,9,2.3,barcelona,2017-04-08,0,1,4,primavera
9922861,Habitación en centro de Barcelona,1,2,1,1,25,7,1125,8,13,25,290,5,100,10,10,10,10,10,10,0.17,barcelona,2018-06-09,1,0,6,primavera
19563432,Piso en centro de Madrid.,6,1,2,4,80,1,25,13,41,67,68,160,89,9,8,10,9,10,8,6.5,madrid,2019-07-10,0,1,7,verano
37940179,CHIC AND NAIF APARTMENT | REINA SOFIA MUSEUM,3,2,2,2,55,2,1125,1,1,10,10,8,100,10,10,10,10,10,10,3.81,madrid,2019-11-09,0,1,11,otoño
14992442,Apartamento 5 min del centro + WiFi,4,1,2,2,68,2,1125,26,50,68,306,129,96,10,10,10,10,10,9,2.86,valencia,2020-05-31,0,1,5,primavera
22136657,Trendy flat close to IE in Barrio Salamanca,2,1,1,1,68,3,1125,9,24,43,236,11,98,10,10,10,10,10,10,1.53,madrid,2018-09-11,1,0,9,verano
22633738,Bright and cozy room in El carmen,2,1,1,1,20,2,1125,0,0,0,0,8,100,10,10,10,10,10,10,1.73,valencia,2020-06-30,0,1,6,primavera
17758707,Habitación en la hermosa Barceloneta,2,1,1,1,35,4,45,0,0,13,103,12,98,9,9,10,10,10,9,0.38,barcelona,2019-10-16,1,0,10,otoño
29254675,RENOVATED APARTMENT CLOSE TO LICEU THEATER,2,1,1,3,48,32,1125,0,0,0,0,3,67,8,10,9,10,8,7,0.18,barcelona,2020-10-12,1,0,10,otoño
37564783,Beautiful one bedroom near Las Ramblas,2,1,1,1,70,3,1125,25,49,79,352,10,90,10,9,10,9,10,9,3.75,barcelona,2019-11-09,1,0,11,otoño
29474108,Carnero 11 - Living. Lavapies 2nd Floor.,2,1,1,1,70,4,1125,0,0,22,297,30,95,9,10,10,10,9,9,1.36,madrid,2020-08-25,0,1,8,verano
15550816,ROOM IN CENTER OF BARCELONA!!!,2,1,1,1,23,1,1125,24,54,84,359,45,89,9,9,9,9,9,9,3.31,barcelona,2017-12-09,0,1,12,otoño
17296867,BWH Princesa Born Duplex 1 2,5,2,2,3,65,32,1125,3,3,20,295,1,80,6,6,6,6,10,6,0.16,barcelona,2018-08-14,1,0,8,verano
18762988,Nomad Rastro Attic,4,1,0,1,57,1,27,5,22,40,312,5,84,9,10,10,9,9,8,0.16,madrid,2019-06-07,0,1,6,primavera
