nombre,precio_por_noche,review,rating,ciudad,Precio_casa,numero_noches
Habitación Doble en Madrid Centro Barrio Salamanca,21,55,99,madrid,152465,90
"Sagrada Familia, ensuite room w/bath, shower-(BD)",52,13,95,barcelona,197152,100
My Address in Barcelona P2,300,50,88,barcelona,197152,100
Habitación luminosa centro ciudad,20,6,100,madrid,152465,90
Plaza de España studio,50,3,90,madrid,152465,90
Atico soleado en Valencia Centro + wifi y terraza,41,43,96,valencia,196697,45
BONITO APARTAMENTO PUERTA DEL SOL,82,7,94,madrid,152465,90
Aparsol estudio 321,80,11,85,madrid,152465,90
Comfortable Apartment Sant Antoni area for months,45,2,100,barcelona,197152,100
APARTAMENTO DE DISEÑO NUEVO EN EL RASTRO,60,234,88,madrid,152465,90
Estupendas Habitaciones all include,38,85,96,madrid,152465,90
Loft Ambient FUTBOL 6 near Camp Nou,146,3,80,barcelona,197152,100
Bonita habitación en corazón de Madrid.,26,10,90,madrid,152465,90
Dúplex a 5 minutos del metro,70,3,100,madrid,152465,90
Perfect apartment  BCN city center,77,2,100,barcelona,197152,100
"Charming Mañasaña - 2 dormitorios, 2 baños",80,3,93,madrid,152465,90
Exclusive penthouse in Madrid centre,200,172,96,madrid,152465,90
Room in Blasco Ibáñez ||||,18,6,73,valencia,196697,45
(( Sagrada famillia ))  room CENTER city *****,26,4,90,barcelona,197152,100
Comodidad y tranquilidad en Avenida Diagonal,45,4,100,barcelona,197152,100
Sunny terrace Montjuïc,120,66,85,barcelona,197152,100
"Gran Vía Classy 50  sq.m, 1 bedroom, 4 people",73,59,96,madrid,152465,90
"Delightful, central, A/C, sunny, smart and clean",85,40,95,barcelona,197152,100
"H10 Marina Barcelona, Standard Double Room",104,1,100,barcelona,197152,100
"""Diseño y Vanguardia"" Loft al lado del aeropuerto",75,55,92,madrid,152465,90
Apartment Ground Floor 4 pax - Roisa Suites,450,2,90,madrid,152465,90
MY HOME PORT BEACH 5,46,82,99,valencia,196697,45
Apartment Madrid Centro-Malasaña,73,17,94,madrid,152465,90
2540 - AB Marina Apartment P-2 - Beautiful 3-Bedroom Apartment with a Private Terrace near the Sagrada Família,400,30,89,barcelona,197152,100
DOBLE ROOM + PRIVATE BATH NEAR PL. CATALUNYA,55,2,100,barcelona,197152,100
Casa Jardines Juan Martorell,230,23,86,valencia,196697,45
Your own private suite closed to Plaza Mayor,52,3,100,madrid,152465,90
Habitación en Plaza España,40,22,86,barcelona,197152,100
Apartamento con vistas  al jardín del Turia,100,9,90,valencia,196697,45
Luxury en-suite in the centre of Barcelona,135,8,98,barcelona,197152,100
Apartamento acogedor en los Embajadores,42,4,85,madrid,152465,90
Cozy apartment 15 min away from Madrid center,50,3,73,madrid,152465,90
Confortable Apto Barrio Salamanca,155,39,97,madrid,152465,90
Private double bedroom in penthouse in Gracia,30,44,95,barcelona,197152,100
BAÑO PRIVADO / A 10 MINUTOS DEL RETIRO,25,68,96,madrid,152465,90
Barcelona CASA VILARO an oasis in the city,80,1,60,barcelona,197152,100
"Habitación doble & baño privado,  Sagrada Familia",40,4,95,barcelona,197152,100
Classic Designer Apartment Sagrada Familia,70,75,89,barcelona,197152,100
House next to the center of Barcelona,99,3,100,barcelona,197152,100
Adorable habitación en el centro de Madrid,45,7,100,madrid,152465,90
Tranquilo apartameno 14,145,4,100,barcelona,197152,100
SANT ANTONI 2 APARTMENT,83,22,91,barcelona,197152,100
Estupendo piso Estudio Cerca de la Gran Vía Madrid,60,28,90,madrid,152465,90
Centric and Cosy apartment in Valencia,55,45,95,valencia,196697,45
Gorgeous Apartment with Original Features!,60,186,98,valencia,196697,45
Acogedor apartamento en el centro,80,24,98,madrid,152465,90
DAZZLING,258,6,88,barcelona,197152,100
Big apartment in Madrid center,35,8,93,madrid,152465,90
"AIRE, HABITACIÓN DOBLE, EXTERIOR.",40,1,60,barcelona,197152,100
Apartment center of Madrid,60,31,97,madrid,152465,90
Vibrant Flat with Rooftop Terrace and City Views,90,7,100,barcelona,197152,100
Central and beautiful doble room,23,63,91,barcelona,197152,100
Piso acogedor y recién reformado en Madrid,150,3,100,madrid,152465,90
Viva la tranquilidad!!,25,6,100,madrid,152465,90
LUZ COLOR Y PLAYA! 100m 2hab 2bñ 4 pax y terraza!,70,16,85,valencia,196697,45
Spectacular - 3 bedr/3 bath - Chromotherap Shower,210,118,98,madrid,152465,90
Encantadora habitación en el barrio marinero,20,21,99,valencia,196697,45
"PENTHOUSE 3 BR, 3 BA & 30M2 TERRACE IN GRAN VIA ST",285,4,100,madrid,152465,90
Studio best area bcn well connected,66,72,80,barcelona,197152,100
AB Park Güell Apartment - Ref. GI2456,62,36,87,barcelona,197152,100
"Cute apartment, easy access to City of Arts",50,3,73,valencia,196697,45
LOFT IN MADRID CENTER-CHUECA/MALASAÑA,85,1,40,madrid,152465,90
Great Double Room  with AC near Sagrada Familia,59,31,93,barcelona,197152,100
Lovely Apartment near Gran vía,95,49,98,madrid,152465,90
COZY ROOM. AMAZING CENTRAL LOCATION. KING SIZE BED,55,22,95,barcelona,197152,100
Madrid like at home (VT4084),64,77,99,madrid,152465,90
"Habitación*A 4mn Metro, Cerca El Centro De Madrid.",20,4,80,madrid,152465,90
HABITACIÓN CERCA A PLAZA ESPAÑA,34,3,93,barcelona,197152,100
2294 - AB Aragó Apartment 2-C - Central Apartment with a Communal Terrace in Eixample,500,18,81,barcelona,197152,100
Marbella Beach Apartment-B97POL11,99,6,67,barcelona,197152,100
Mercado de Ruzafa. Centro-Wifi,50,28,89,valencia,196697,45
Piso amplio y a estrenar a 1 parada de Atocha,84,11,96,madrid,152465,90
Large private room in Barcelona,55,41,96,barcelona,197152,100
Charming apartment in the heart of Madrid,24,4,73,madrid,152465,90
Cute penthouse room in Madrid!!!,25,196,92,madrid,152465,90
City Center Vintage Apartment,170,19,95,barcelona,197152,100
Apartamento luminoso y tranquilo + WiFi 50mb,75,49,95,valencia,196697,45
"Sunny Penthouse + Terrace,steps to Plaza Catalunya",247,49,95,barcelona,197152,100
Super room B with 4 palm tree view!,35,168,88,barcelona,197152,100
Velázquez Manor House,77,18,100,madrid,152465,90
SUNNY APARTMENT NEAR BORN,311,18,94,barcelona,197152,100
Spacious apartment in the Eixample,95,67,95,barcelona,197152,100
✭Be my guest✌,25,12,100,valencia,196697,45
Lovely Double room in beautiful apartment,30,3,100,barcelona,197152,100
Colourful & Central Flat-WIFI,151,126,90,barcelona,197152,100
"RETIRO EXCLUSIVE PENTHOUSE, by Presidence Rentals",94,46,96,madrid,152465,90
"Tropical Chic apt by La Rambla, 4BR, AC, WiFi",200,9,100,barcelona,197152,100
Piso Completo Madrid - A 20 min del centro Madrid,78,2,100,madrid,152465,90
AB Montjuic Terrace - Ref. GI2970,66,3,80,barcelona,197152,100
Double room 15 min from beach,25,26,98,barcelona,197152,100
"Alquilo habitación doble, baño priv cocina y salón",40,5,92,madrid,152465,90
Walking distance to EVERYWHERE!,30,46,86,madrid,152465,90
"Habitación individial, n°1 baño privado, Barcelona",14,2,100,barcelona,197152,100
Modern apartment in Madrid's trendy Malasaña,250,10,100,madrid,152465,90
Berlin's Park at your window. Parking included.,70,55,97,madrid,152465,90
Beach arquitect apartment by month,75,8,95,barcelona,197152,100
Comfort & Classy at Madrid City Center,87,5,100,madrid,152465,90
LA LATINA/ SOL I **Peaceful Elegant Apartment**,102,47,90,madrid,152465,90
DELUXE APARTMENT at Puerta del Sol -CENTER-SAHMA I,120,27,96,madrid,152465,90
Bed in 8 bed mix dormitory,10,8,95,barcelona,197152,100
Dormi privado c 3 camas individuales p 3 huespedes,24,4,100,valencia,196697,45
!Cosy Double Bedroom by the Beach!,49,11,87,barcelona,197152,100
El gótico!!,60,21,98,barcelona,197152,100
modern apartment,30,102,85,barcelona,197152,100
1 sleeper place in shared room!,8,22,89,barcelona,197152,100
Ciudad Lineal,74,5,96,madrid,152465,90
Alquilo habitación doble para los fines de semana,50,1,100,valencia,196697,45
BIG ROOM FOR 2 WITH WI -FI,126,16,78,madrid,152465,90
Nature well connected,50,244,95,barcelona,197152,100
STUDIO WITH BALCONY LAS RAMBLAS 41,45,2,100,barcelona,197152,100
"Stylish, Well-located Loft - Sleeps 4!",65,21,95,madrid,152465,90
Estudio luminoso en zona Plaza Castilla,35,1,100,madrid,152465,90
Centric Sunny Top Floor + Terrace,97,226,93,barcelona,197152,100
Big and nice apartment near to Sagrada Familia,77,3,93,barcelona,197152,100
En corazón BCN-INDIVIDUAL-INDEPENDI,25,41,91,barcelona,197152,100
Habitac privada doble atocha Madrid,25,250,84,madrid,152465,90
Plaza del Carmen,77,8,89,valencia,196697,45
Apartamento Vista Alegre,52,6,93,madrid,152465,90
Apartamento Opera,80,9,93,madrid,152465,90
Double room with private bathroom and balcony,30,50,94,barcelona,197152,100
"Amplio, luminoso y céntrico",38,9,98,madrid,152465,90
Apartamento de lujo en Plaza de España,70,47,96,madrid,152465,90
Magnífico piso en Plaza de Colón,95,58,94,madrid,152465,90
Comfy interior room next to Montjuic,17,3,87,barcelona,197152,100
Double room near Park Güell,25,18,97,barcelona,197152,100
beautiful apartment near the beach,80,1,100,barcelona,197152,100
White and Wood,60,247,95,madrid,152465,90
New modern room & private bathroom close to center,45,6,100,barcelona,197152,100
Cozy Apartment in the center of Madrid (Malasa,50,4,80,madrid,152465,90
"Habitación cómoda, buena ubicación",18,4,85,valencia,196697,45
Amabilidad y Confort.,46,39,97,madrid,152465,90
Bright room in the centre of Gothic quarter,48,24,99,barcelona,197152,100
Bright and spacious room in Gracia,35,1,100,barcelona,197152,100
Habitación/baño privado (Bernabéu y Hotel Ilunion),30,35,99,madrid,152465,90
NEW! Modern Loft near the beach,114,1,100,barcelona,197152,100
Design apartment in Madrid's Downtown - 3BD 2BT,196,109,95,madrid,152465,90
Apto. tipo LOFT - Bº Gótico - Céntrico y tranquilo,108,3,100,barcelona,197152,100
Centric·Terrace·Hydromas·Quiet and Sunny Apartment,95,7,91,barcelona,197152,100
SUNNY ROOM WITH BALCONY,30,51,93,barcelona,197152,100
"Single room 20€, 100mts from  Entrevias station",20,1,60,madrid,152465,90
Gracia apartment near P Gracia  b,120,22,95,barcelona,197152,100
Skyline Retiro Park Madrid 19th floor Rascacielos,275,5,100,madrid,152465,90
Modernist flat Downtown Casa Estapé | Barcelona,65,322,96,barcelona,197152,100
Beautiful room in a cozy and comfortable apartment,65,12,96,barcelona,197152,100
Apartamento con todo lo necesario,40,9,95,madrid,152465,90
BUENA COMUNICACION - HABITAC DOBLE,25,11,95,madrid,152465,90
"Malasaña Penthouse, 6 p, 75 m2, 5 mns G.Vía",100,189,92,madrid,152465,90
AEROPUERTO MADRID Desayuno +Netflix+HBO,57,190,94,madrid,152465,90
100 meters from the beach. Duplex,100,100,91,barcelona,197152,100
Recently renovated and quiet ap.,77,3,87,barcelona,197152,100
"Room privada,20 minutos del centro en METRO.(bcn)",25,35,90,barcelona,197152,100
Acogedor al lado del retiro,40,8,100,madrid,152465,90
Loft Palm con vistas a las cuatro torres de Madrid,80,33,97,madrid,152465,90
Sunny double room,29,15,97,barcelona,197152,100
Luminosa habitación en piso reformado,19,1,100,barcelona,197152,100
PENHOUSE WITH TERRACE IN CITY CENTER,69,22,91,madrid,152465,90
Apt for 6 near Plaza Catalunya MD,152,40,92,barcelona,197152,100
Luxury Apartment behind Royal Palace,100,46,98,madrid,152465,90
Confort Apartment Barcelona-Sants.,68,13,91,barcelona,197152,100
⭐️CENTRIC MALASAÑA⭐AMAZING DESIGN ⭐EARLY CHECK IN⭐️,59,209,96,madrid,152465,90
Piso entero a 2 min del metro Wifi tv,90,12,92,madrid,152465,90
Habitación con cama extensible,30,2,80,madrid,152465,90
PLAZA ELIPTICA Transportation Hub Elevator Suite,89,3,87,madrid,152465,90
Beach apartment for 6,100,9,96,valencia,196697,45
Plaza Catalunya Love 2,350,42,86,barcelona,197152,100
Bright and comfortable apartment in Madrid! 4 PAX,46,40,91,madrid,152465,90
Standard 1 bedroom + 1 bathroom roof,99,3,87,barcelona,197152,100
"Habitacion individual con balcòn, en el CENTRO!",33,17,80,madrid,152465,90
OPEN LOFT BCN,35,31,92,barcelona,197152,100
"Private Room, Airport/Metro Green & Chic Area!",23,139,99,madrid,152465,90
Nice single room close to Madrid CC,18,2,40,madrid,152465,90
"Sunny & charming 2 beds, España 2",164,36,77,barcelona,197152,100
COLÓN VIP CENTER VALÉNCIA BEACH-1,75,95,99,valencia,196697,45
"Irene's Place, Friendly Rentals",65,99,90,barcelona,197152,100
HERMOSA HABITACION SANTS,35,5,92,barcelona,197152,100
Modern 5 people apartment in Sagrada Familia,160,36,88,barcelona,197152,100
PRIMERA LINEA DE PLAYA EN LA ALBUFERA,40,3,93,valencia,196697,45
"Cozy apartment near Sol Madrid, walking everywhere",65,36,89,madrid,152465,90
Private Balcony Spacious Double BedRoom (E1-1),19,68,80,barcelona,197152,100
"Senator, Friendly Rentals",80,3,87,madrid,152465,90
GORGEOUS VIEWS IN EIXAMPLE CENTER,60,15,84,barcelona,197152,100
Habitación muy cómoda a 10 minutos del centro,20,29,98,madrid,152465,90
Apartment  City of Arts,38,79,96,valencia,196697,45
Retiro Luxury Penthouse,99,9,100,madrid,152465,90
Beautiful loft with Spanish patio near the beach.,153,36,97,valencia,196697,45
Комната в престижном районе Барселоны 7,25,7,83,barcelona,197152,100
Dos habitaciones individuales en apartamento.,24,25,100,valencia,196697,45
Simple and comfortable room next to Atocha,24,67,92,madrid,152465,90
"Single room Madrid university area (SLU, ICADE,Etc",41,2,80,madrid,152465,90
Single room in Valencia +wifi,15,44,93,valencia,196697,45
Atocha  Station Habitación +wc privado+wifi,49,1,100,madrid,152465,90
Apartment close to the beach (10 minuts walking),42,61,95,valencia,196697,45
Flat Nuevo.Metro 90 seconds.  (Website hidden by Airbnb) bath,90,29,90,madrid,152465,90
Madrid stay old town,49,9,86,madrid,152465,90
Cathedral View in Born,60,5,92,barcelona,197152,100
Pequeño estudio en el triangulo del arte,72,3,67,madrid,152465,90
Comfort on La Rambla - Tallers,400,21,95,barcelona,197152,100
Habitació Sarrià,50,1,60,barcelona,197152,100
"Buhardilla Loft ,centro historico,terraza,wifi",49,52,91,valencia,196697,45
L'illa Charming 1BR Flat w/Terrace,88,6,100,barcelona,197152,100
Nuevo apart Milla Oro Salamanca,85,23,98,madrid,152465,90
Grande chambre en plein coeur de Barcelone  Gracia,48,6,97,barcelona,197152,100
Habitación individual Moncloa/Argüelles (Madrid),30,50,93,madrid,152465,90
Gran Vía II,102,1,100,madrid,152465,90
Bright room w/private chill-out and amazing views,54,30,98,barcelona,197152,100
Artist hoMe inspiration Terrace 2B,165,2,90,barcelona,197152,100
#2 Fantastic big room in a hot spot,12,16,98,valencia,196697,45
Cómoda y luminosa habitación centrica,20,16,99,madrid,152465,90
Piso zona universitaria bien comunicado con centro,38,65,88,valencia,196697,45
Apartamento alegre en La Latina (centro Madrid),85,15,97,madrid,152465,90
Apartamento entero,65,11,96,madrid,152465,90
"EXECUTIVO , apartamento moderno y centrico.",65,2,100,barcelona,197152,100
Happy family !!!,38,17,89,barcelona,197152,100
Barcelona Modern Diagonal 1,100,29,81,barcelona,197152,100
El Refugio de los Embajadores a 5 min de Lavapiés,40,5,64,madrid,152465,90
Beach&Barcelona I,98,34,88,barcelona,197152,100
Big room in MODERNIST FLAT !! Borne,70,37,87,barcelona,197152,100
Lovely room in the heart of Barcelona :),55,49,97,barcelona,197152,100
Quiet room in Sants,30,252,98,barcelona,197152,100
Sunny & comfy double room 3 min from the beach,40,5,100,barcelona,197152,100
Ático coqueto en centro,60,13,94,madrid,152465,90
COMO EN CASA,17,24,95,madrid,152465,90
1. Great Terrace in middle town,53,14,89,barcelona,197152,100
Terraza en el corazón de Lavapiés,79,1,100,madrid,152465,90
Habitación en la playa de Barcelona,40,88,93,barcelona,197152,100
Santa Ana Plaza - MADFlats Collection,99,2,100,madrid,152465,90
Casa Ray,15,28,86,madrid,152465,90
Entire place city centre,150,12,90,barcelona,197152,100
Estancia privada rodeada de Naturaleza,30,1,100,barcelona,197152,100
Double  Private Cozy Room,27,43,96,barcelona,197152,100
♡Stunning♡ best location | 3 bedroom | 5★ Gran Via,99,24,99,madrid,152465,90
Piso luminoso y acogedor en Malasaña/Chueca,60,10,98,madrid,152465,90
Romantic Atico DISEÑO Madrid LA LATINA,40,40,88,madrid,152465,90
Disfruta Caminando por las Calles de Madrid,20,6,83,madrid,152465,90
LOFT EN CHUECA .,26,41,94,madrid,152465,90
Habitacion doble en el corazón de Gracia,40,8,97,barcelona,197152,100
mini loft poblenou 150 m from beach,50,65,85,barcelona,197152,100
Habitacion para dos cerca del Palau de la Musica,40,10,96,valencia,196697,45
Tranquilo y cómodo apartamento en Madrid 5PAX,75,125,93,madrid,152465,90
Appartment in the city center,39,2,100,barcelona,197152,100
Beautiful Room in the Center - WIFI,36,43,90,barcelona,197152,100
PRECIOSO DÚPLEX CON VISTAS A LA PUERTA DE ALCALÁ,125,1,100,madrid,152465,90
CLEAN ROOM PRIVATE,38,21,95,barcelona,197152,100
Céntrico Guest House,70,1,80,barcelona,197152,100
Eixample Barcelona Citycenter,49,2,100,barcelona,197152,100
"Private Studio in Sol, Madrid",72,523,95,madrid,152465,90
Great room in the center of Madrid,35,509,97,madrid,152465,90
*Habitación doble muy bonita en SAGRADA FAMILIA*,46,9,91,barcelona,197152,100
CLASSY BCN,98,5,60,barcelona,197152,100
Cousy and sassy apartament in the center,36,15,96,barcelona,197152,100
Vivienda San Martín II,53,194,100,valencia,196697,45
Habitación en Opera,28,99,93,madrid,152465,90
#Bonito y tranquilo apartamento,60,18,97,valencia,196697,45
Cozy Double Room next to Prado Museum/Atocha,41,131,93,madrid,152465,90
"Apartamento urbano, tranquilo y chic cerca del Paseo de Gracia",170,269,98,barcelona,197152,100
AMAZING APARTMENT NEXT TO RAMBLAS!,143,118,91,barcelona,197152,100
Bright 1 bedroom near Plaza España,51,2,90,barcelona,197152,100
DELUX ROOM PRIVATE  BATHROOM IN PLAZA ESPAÑA,69,15,80,barcelona,197152,100
Cosy single room in the heart of Barcelona,25,8,100,barcelona,197152,100
Spacious apartment with private terrace,130,35,95,barcelona,197152,100
CULTURA Y OCIO,20,77,91,barcelona,197152,100
Sofá-cama,25,4,100,madrid,152465,90
D. Habitacion centrica privada en piso compartido.,31,65,96,barcelona,197152,100
Habitación en el centro de Bcn,30,4,90,barcelona,197152,100
Nice apartment to visit Madrid,84,2,100,madrid,152465,90
Céntrico piso en Barcelona-Wi-Fi,77,26,96,barcelona,197152,100
Past meets Present in stunning flat near Beach,98,282,96,barcelona,197152,100
"Central, Cosy, Quiet + Wifi",60,11,95,barcelona,197152,100
Regal Style at the Marquis of Matillas Former Home,199,203,96,madrid,152465,90
Habitación doble; tranquila y luminosa,45,5,100,barcelona,197152,100
