url,name,header,rating_n_reviews,price,superhost,ciudad
/rooms/21116632?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-30&check_out=2024-02-04&source_impression_id=p3_1705000528_cziJYTn%2BSSDatVIL&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Apartamento en Valencia,Nordic Stay Valencia 4 - Sunny Stylish Loft,"4,91 (222)",75 € por noche,Anfitrión particular,Valencia
/rooms/8127790?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1705000529_ULMqbUuWuytN3HMO&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Apartamento en València,Apartamento de diseño • Ubicación privilegiada •Somos SuperAnfitriones,"4,79 (267)",113 € por noche,Anfitrión particular,Valencia
/rooms/17115821?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=301031605&check_in=2024-04-14&check_out=2024-04-19&source_impression_id=p3_1705000529_fguaQGnxNsdookLy&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Habitación en València,Estilo & confort Zona CENTRO. Conexión AEROPUERTO,"4,9 (228)",", ",Quédate con Manuel,Valencia
/rooms/889651651263067553?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000529_eC5spaPIJ2fG54dX&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Apartamento en València,lujoso departamento de zona,"4,73 (26)","94 € por noche, inicialmente 111 €",Anfitrión particular,Valencia
/rooms/791961000145873957?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-24&check_out=2024-01-29&source_impression_id=p3_1705000529_xZOHwLaydb7p4sSA&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Apartamento en València,"Roger, apartamento 7.","4,93 (44)",112 € por noche,Anfitrión profesional,Valencia
/rooms/1400077?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-24&check_out=2024-07-01&source_impression_id=p3_1705000529_4P5%2FxbpyMU9h8nJM&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Apartamento en Valencia,Apartamento céntrico con terraza soleada.,"4,87 (179)",115 € por noche,Anfitrión particular,Valencia
/rooms/27014295?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-10&check_out=2024-03-15&source_impression_id=p3_1705000529_N9w6HxXOfiCRRckF&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Hotel boutique en València,BÚHO HOUSE SUITE SUPERIOR,"4,54 (271)","80 € por noche, inicialmente 97 €",Anfitrión profesional,Valencia
/rooms/22820775?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-06&check_out=2024-02-11&source_impression_id=p3_1705000529_dfoKvMQ4ONpnqBUG&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Apartamento en València,Aloha Apartment Center Valencia con terraza,"4,88 (282)","113 € por noche, inicialmente 124 €",Anfitrión particular,Valencia
/rooms/23878047?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000529_EMax3DiM06zZhVpy&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Apartamento en València,Apartamento de diseño Bauhaus Vip Plus cerca de la Catedral y el Mercado Central,"4,98 (230)","211 € por noche, inicialmente 268 €",Anfitrión particular,Valencia
/rooms/781413786982748360?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000529_wDUHxREr16k%2Bn44k&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Apartamento en València,casa botánico,"4,79 (107)",92 € por noche,Anfitrión particular,Valencia
/rooms/13323951?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-31&check_out=2024-02-05&source_impression_id=p3_1705000529_J9x%2F0FNLFM0L9gfz&previous_page_section_name=1000&federated_search_id=7d97ad6b-f0a4-4af9-bbce-0eaa4f2912a2,Adosado en València,Casa junto al Puerto y las Ciencias+garaje,"4,63 (289)","158 € por noche, inicialmente 193 €",Anfitrión profesional,Valencia
/rooms/23878047?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000530_bcAjrMBTxqv%2FknA5&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,Apartamento de diseño Bauhaus Vip Plus cerca de la Catedral y el Mercado Central,"4,98 (230)","211 € por noche, inicialmente 268 €",Anfitrión particular,Valencia
/rooms/781413786982748360?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000530_goURzM%2Be6ri3imK2&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,casa botánico,"4,79 (107)",92 € por noche,Anfitrión particular,Valencia
/rooms/13323951?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-31&check_out=2024-02-05&source_impression_id=p3_1705000530_oXUNhnslbCjf%2FbW%2F&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Adosado en València,Casa junto al Puerto y las Ciencias+garaje,"4,63 (289)","158 € por noche, inicialmente 193 €",Anfitrión profesional,Valencia
/rooms/18200387?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1705000530_5JWYSnY36pB1sXt1&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,- Lugar encantador en el corazón de Valencia (wifi)-,"4,66 (272)","120 € por noche, inicialmente 152 €",Anfitrión particular,Valencia
/rooms/1114098?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000530_F45r8T4R3f%2FPfE3C&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en Valencia,Sunny Cute Apt Historic Centre,"4,61 (59)",85 € por noche,Anfitrión particular,Valencia
/rooms/27998748?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1705000530_f%2B5j95mcayv1BZfp&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en Valencia,"Zona de playa, terraza ★ privada, ★ acogedor apartamento","4,69 (205)","81 € por noche, inicialmente 88 €",Anfitrión particular,Valencia
/rooms/24866647?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000530_Xu%2FnNPkCv%2F9P44hF&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,Buhardilla con encanto. Apartamento céntrico. Pkng,"4,94 (249)","77 € por noche, inicialmente 84 €",Anfitrión profesional,Valencia
/rooms/654464627738257078?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000530_8DoRM7gOnWwL877u&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apto. residencial en València,Nómada digital de lujo con 2 dormitorios y terraza,"4,71 (56)","81 € por noche, inicialmente 116 €",Anfitrión particular,Valencia
/rooms/747393292380152903?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-01&check_out=2024-03-06&source_impression_id=p3_1705000530_16%2BLLaVfV2VTGuyb&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,“Lo de Juana” Magnífico apartamento en Valencia,"4,82 (83)",305 € por noche,Anfitrión particular,Valencia
/rooms/1003518404591074037?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000530_s725mOrfR57MzpOX&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en Paterna,Loft en molino rehabilitado,"5,0 (3)",78 € por noche,Anfitrión profesional,Valencia
/rooms/7974734?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000530_15xNuLE3GdoiUSxK&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en Valencia,Clásico Old Town Mester Apartments VLC,"4,81 (275)","134 € por noche, inicialmente 162 €",Anfitrión profesional,Valencia
/rooms/49155653?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000530_Llz2jbLvZVDcfuo%2F&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Loft en València,Spectacular loft in the centre of valencia,"4,94 (134)",108 € por noche,Anfitrión particular,Valencia
/rooms/32776463?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1705000530_YZfXNT8%2BIlGOcOcu&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,Lujoso y acogedor apartamento en el centro de la ciudad,"4,92 (179)",108 € por noche,Anfitrión particular,Valencia
/rooms/910481768322854527?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000530_qBKJkKWnD%2B0TLpLf&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,Suite The Point Beach - Beige,"4,74 (35)","66 € por noche, inicialmente 81 €",Anfitrión profesional,Valencia
/rooms/709868117506811330?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000530_B%2FKRsY%2BpP14SFe%2Bv&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,Casa Turia. Amantes de Valencia,"4,82 (78)","67 € por noche, inicialmente 94 €",Anfitrión particular,Valencia
/rooms/17528101?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-10-12&check_out=2024-10-17&source_impression_id=p3_1705000530_2DW%2Ffx6cIMUh8xCs&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,Apartamento rojo junto al mar,"4,95 (95)",66 € por noche,Anfitrión particular,Valencia
/rooms/602747274683032725?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000530_JzZTHyOdOHN0%2B3OB&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en València,Precioso apartamento en Valencia en zona Mestalla,"5,0 (51)","98 € por noche, inicialmente 118 €",Anfitrión particular,Valencia
/rooms/1003310131059993361?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000530_ruyzsz3t8AbkBHYK&previous_page_section_name=1000&federated_search_id=244843ab-9430-41d5-b55c-8e4e648408a7,Apartamento en Port Sa Platja,Apartamento con vistas al mar/Primera línea en Port Saplaya,"5,0 (6)","99 € por noche, inicialmente 141 €",Anfitrión particular,Valencia
/rooms/581189171914728794?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-05&check_out=2024-02-10&source_impression_id=p3_1705000532_xNG9Y1SiTBu5eG4V&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Loft en València,SUPER LOFT EN PLENO CENTRO HISTORICO!!!,"4,81 (135)",99 € por noche,Anfitrión profesional,Valencia
/rooms/50739618?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000532_zspGheFcPmiRsbV%2B&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en València,Piso de diseño junto a la catedral con 2 baños,"4,94 (137)","218 € por noche, inicialmente 314 €",Anfitrión particular,Valencia
/rooms/1004803875004402218?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000532_jgesKTtaRn0c9tFr&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en València,Casa con patio junto al mar,"5,0 (3)","84 € por noche, inicialmente 93 €",Anfitrión particular,Valencia
/rooms/923219372883679828?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000532_pYujwpWm2HiZyidP&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Loft en Valencia,Apartamento dúplex Loft Valencia. Parking Gratis,"4,98 (59)",86 € por noche,Anfitrión particular,Valencia
/rooms/735397346181927960?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000532_Ok2PQ9p6%2B6yKFaE7&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en València,Neobeds Elegante y encantador 1BDR Apt B Valencia,"4,8 (35)","81 € por noche, inicialmente 101 €",Anfitrión profesional,Valencia
/rooms/761633305490954731?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000532_FW7o2Y%2FfQmlw3KVj&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apto. residencial en València,"La joya del casco antiguo de Valencia, ¡camina por todas partes!","4,91 (34)","146 € por noche, inicialmente 164 €",Anfitrión particular,Valencia
/rooms/52068662?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-27&check_out=2024-03-05&source_impression_id=p3_1705000532_FG4q9OjbhPbQEQcC&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Villa en Toris,Estancia nórdica en Valencia Villa Valiza,"4,93 (61)","71 € por noche, inicialmente 79 €",Anfitrión particular,Valencia
/rooms/27152250?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000532_CTatznXArr0G8Jr0&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en València,Centro de la Ciudad Valencia 2,"4,8 (220)",94 € por noche,Anfitrión profesional,Valencia
/rooms/873046815211165748?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000532_vt1eKV7H3g4x%2FUQt&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en València,Elegante alojamiento con porche,"4,86 (36)","107 € por noche, inicialmente 129 €",Anfitrión profesional,Valencia
/rooms/611415394016226593?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-23&check_out=2024-01-28&source_impression_id=p3_1705000532_TmTZB61lqou3DQWh&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apto. residencial en Puebla de Farnáls,Apartamento estudio «Magic Sands» en la playa,"4,85 (97)","53 € por noche, inicialmente 70 €",Anfitrión particular,Valencia
/rooms/51315314?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000532_CkJz9eqOKqj8tlm%2B&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apto. residencial en València,APARTAMENTO DE LUJO CERCA DEL MERCADO CENTRAL,"4,91 (65)",208 € por noche,Anfitrión particular,Valencia
/rooms/960147?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-10&check_out=2024-02-15&source_impression_id=p3_1705000532_u75NsVUKiv7vt%2FDO&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apto. residencial en Valencia,tu casa en el centro de valencia,"4,92 (258)",106 € por noche,Anfitrión particular,Valencia
/rooms/1064368854687273357?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1815892195&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000532_MEvq%2FZevCImpWlou&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Habitación en València,Gran habitación doble céntrica y soleada.,Nuevo,", ",Quédate con Raul,Valencia
/rooms/53041475?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000532_gKudnvGG6oWzQ7MQ&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en València,ARTE prémium Super Loft. CENTER VALECIA RUSAFA WIFI,"4,56 (108)",78 € por noche,Anfitrión profesional,Valencia
/rooms/25435328?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-12&check_out=2024-04-17&source_impression_id=p3_1705000532_3nbeol2TsmK5N%2FOV&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Loft en Valencia,"LOFT ENTERO, VISTAS INCREÍBLES, APARCAMIENTO GRATUITO,METRO.","4,95 (370)",87 € por noche,Anfitrión particular,Valencia
/rooms/1050702638622043658?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-17&check_out=2024-03-22&source_impression_id=p3_1705000532_d9oZiV5S8ie%2BVA0y&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en Aldaia,Casita en Aldaia,Nuevo,91 € por noche,Anfitrión particular,Valencia
/rooms/730204310821732746?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1705000532_chkpvrORGXY5g9dI&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en València,Gran piso exclusivo en el centro histórico (6 PAX),"4,79 (58)","190 € por noche, inicialmente 213 €",Anfitrión particular,Valencia
/rooms/17661147?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-01&check_out=2024-03-06&source_impression_id=p3_1705000532_C4GPQDJoNN9RvXCX&previous_page_section_name=1000&federated_search_id=06b801a4-bd90-4deb-8a99-27473912dd87,Apartamento en València,Acogedor piso en casco antiguo(centro de Valencia),"4,74 (259)",120 € por noche,Anfitrión particular,Valencia
/rooms/777070155598649089?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000533_as44X9hy%2BFUEUsau&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Alojamiento en La Canyada,Mono ambiente en chalet en la Cañada,"4,79 (39)",32 € por noche,Anfitrión particular,Valencia
/rooms/39160751?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-25&check_out=2024-01-30&source_impression_id=p3_1705000534_L5czyOccrqbX0SeS&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en València,"NEW Loft center VALENCIAguest, premium. wifi AC 3","4,42 (137)","78 € por noche, inicialmente 102 €",Anfitrión profesional,Valencia
/rooms/33114459?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000534_%2F2bZ8p25NZ4usGd2&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en Alboraia,Vista directa a la playa + Parking + WIFI + Terraz,"4,94 (119)","103 € por noche, inicialmente 121 €",Anfitrión particular,Valencia
/rooms/16931269?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-02&check_out=2024-02-07&source_impression_id=p3_1705000534_HdXsi6B8vuTEkT4Q&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apto. residencial en Valencia,Primera línea de playa con terraza y piscina,"4,68 (44)","87 € por noche, inicialmente 97 €",Anfitrión particular,Valencia
/rooms/839209709975019790?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000534_97pZQFH5MMZRoHnS&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en Mislata,Apartamento Bioparc Valencia,"4,97 (35)","106 € por noche, inicialmente 136 €",Anfitrión profesional,Valencia
/rooms/6074045?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1705000534_5SSQRoz0eTUivZrs&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Loft en Valencia,Loft con terraza,"4,85 (163)",109 € por noche,Anfitrión particular,Valencia
/rooms/17649011?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000534_TGeUWD6bzLCeGaW3&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en València,Apartment ciudad de las ciencias 2,"4,68 (220)",106 € por noche,Anfitrión particular,Valencia
/rooms/49995799?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000534_5VlX8FXOwpuGJRsf&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Casa de invitados en Valencia,Les moreres un espacio de tranquilidad,"4,91 (90)",81 € por noche,Anfitrión particular,Valencia
/rooms/48145359?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000534_KbqDcGJgcBjwFBo5&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en Valencia,Tu encantadora y acogedora casa en la ciudad,"4,89 (114)","124 € por noche, inicialmente 148 €",Anfitrión particular,Valencia
/rooms/5191760?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-06&check_out=2024-04-11&source_impression_id=p3_1705000534_lMrt3TJnC9S7HhXd&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Loft en València,Encantador loft en Plaza Redonda -3,"4,93 (277)",112 € por noche,Anfitrión particular,Valencia
/rooms/15021180?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000534_ojaQPLxxbg3pdoT7&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en València,"Céntrico, cómodo, acogedor en El Carmen + WIFI","4,76 (218)",82 € por noche,Anfitrión particular,Valencia
/rooms/5003768?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-15&check_out=2024-02-21&source_impression_id=p3_1705000534_NepmdlVTZgVwA0e8&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en València,en el corazón del centro histórico ,"4,47 (154)",80 € por noche,Anfitrión particular,Valencia
/rooms/26649865?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1705000534_rrGvEB60Nc4MCsgc&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apto. residencial en València,A 1 km de la playa 10min al centro en metro,"4,66 (188)","77 € por noche, inicialmente 92 €",Anfitrión particular,Valencia
/rooms/759366517680399051?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000534_%2FBAkWlSZsib4jr1o&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Loft en València,Gran lugar en el casco antiguo,"4,47 (55)","51 € por noche, inicialmente 66 €",Anfitrión particular,Valencia
/rooms/581212612676611834?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1705000534_Mr7VBemIs4WVxJr0&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en València,La Guarida III,"4,95 (111)","103 € por noche, inicialmente 121 €",Anfitrión particular,Valencia
/rooms/12513652?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1705000534_rZKiMsAtrd4Br3L2&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Loft en Valencia,Precioso Loft muy próximo al centro,"4,83 (239)",100 € por noche,Anfitrión particular,Valencia
/rooms/13828435?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000534_Ly6yATek6bAikUjt&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en València,Bonito apartamento en el centro - Parking,"4,93 (306)","187 € por noche, inicialmente 204 €",Anfitrión particular,Valencia
/rooms/52234970?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-29&check_out=2024-02-03&source_impression_id=p3_1705000534_kIh1ibOTN08zN2BW&previous_page_section_name=1000&federated_search_id=fc6cedcb-b7e8-4550-b35c-26357c0836a0,Apartamento en València,LOFT DE ENSUEÑO,"4,87 (102)",88 € por noche,Anfitrión particular,Valencia
/rooms/51132432?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000535_hKRXwxsD7QFBJd2i&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Loft en València,"Loft junto al puerto y las ciencias,con Terraza","4,46 (147)",77 € por noche,Anfitrión profesional,Valencia
/rooms/6074045?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1705000535_hDvSDTCpWSvt7BUG&previous_page_section_name=1000&federated_search_id=7ea56090-e6ed-457f-ae49-ec52301b8bd1,Loft en Valencia,Loft con terraza,"4,85 (163)",109 € por noche,Anfitrión particular,Valencia
